index_main,token,rtt,rssi
14,13,96875,-71
14,14,96875,-71
14,15,96875,-70
14,16,96875,-70
14,17,98438,-70
14,18,96875,-70
14,19,98437,-70
14,20,98438,-70
15,6,110938,-72
15,7,96875,-72
15,8,95312,-72
15,9,95312,-72
15,10,98437,-72
15,11,96875,-72
15,12,98437,-72
15,13,98438,-72
15,14,98437,-72
15,15,96875,-72
15,16,95312,-71
15,17,95313,-71
15,18,93750,-71
15,19,95312,-71
15,20,95313,-71
16,6,89062,-70
16,7,103125,-70
16,8,90625,-70
16,9,90625,-70
16,10,92187,-70
16,11,90625,-70
16,12,90625,-70
16,13,90625,-70
16,14,103125,-70
16,15,90625,-69
16,16,103125,-69
16,17,92188,-69
16,18,90625,-69
16,19,92188,-69
16,20,90625,-69
17,6,89063,-69
17,7,104687,-69
17,8,104688,-70
17,9,92188,-70
17,10,92187,-70
17,11,90625,-70
17,12,106250,-70
17,13,92188,-70
17,14,93750,-70
17,15,93750,-72
17,16,95312,-72
17,17,93750,-72
17,18,95313,-72
17,19,95312,-72
17,20,95313,-72
18,6,92188,-70
18,7,106250,-71
18,8,92187,-71
18,9,92188,-71
18,10,92187,-71
18,11,93750,-71
18,12,95312,-71
18,13,92188,-71
18,14,92187,-71
18,15,93750,-71
18,16,92187,-71
18,17,93750,-71
18,18,92188,-71
18,19,93750,-71
18,20,93750,-71
19,6,92187,-72
19,7,95312,-71
19,8,98437,-71
19,9,95312,-71
19,10,95312,-71
19,11,93750,-71
19,12,96875,-71
19,13,95312,-71
19,14,96875,-71
19,15,93750,-71
19,16,95313,-71
19,17,95312,-71
19,18,95313,-71
19,19,95313,-71
19,20,93750,-71
20,6,93750,-71
20,7,93750,-71
20,8,93750,-71
20,9,104688,-71
20,10,95312,-71
20,11,98438,-71
20,12,92187,-71
20,13,93750,-71
20,14,95312,-71
20,15,93750,-71
20,16,92187,-71
20,17,92188,-71
20,18,106250,-71
20,19,93750,-71
20,20,93750,-71
21,6,93750,-71
21,7,92188,-71
21,8,92188,-71
21,9,92187,-71
21,10,92187,-71
21,11,92187,-71
21,12,92187,-71
21,13,92188,-71
21,14,92187,-71
21,15,90625,-71
21,16,92188,-71
21,17,93750,-71
21,18,93750,-71
21,19,93750,-71
21,20,106250,-71
22,6,92187,-71
22,7,92188,-71
22,8,104688,-71
22,9,93750,-71
22,10,103125,-71
22,11,92188,-71
22,12,103125,-71
22,13,90625,-71
22,14,93750,-71
22,15,92187,-71
22,16,93750,-71
22,17,92188,-71
22,18,93750,-71
22,19,92188,-71
22,20,92188,-71
23,6,90625,-70
23,7,106250,-70
23,8,93750,-70
23,9,93750,-70
23,10,106250,-70
23,11,95312,-70
23,12,93750,-70
23,13,93750,-70
23,14,92188,-70
23,15,93750,-70
23,16,93750,-70
23,17,93750,-70
23,18,93750,-70
23,19,106250,-70
23,20,93750,-70
24,6,95312,-70
24,7,93750,-70
24,8,95313,-70
24,9,106250,-70
24,10,93750,-70
24,11,95313,-70
24,12,93750,-70
24,13,92188,-70
24,14,93750,-70
24,15,93750,-70
24,16,93750,-70
24,17,95313,-70
24,18,92187,-70
24,19,107813,-70
24,20,93750,-70
25,6,96875,-70
25,7,93750,-70
25,8,106250,-70
25,9,95312,-70
25,10,95312,-70
25,11,93750,-70
25,12,95312,-70
25,13,93750,-70
25,14,95313,-70
25,15,95312,-70
25,16,93750,-70
25,17,95313,-70
25,18,95313,-70
25,19,95312,-70
25,20,95313,-70
26,6,93750,-71
26,7,95312,-71
26,8,93750,-72
26,9,95313,-71
26,10,95313,-71
26,11,95313,-71
26,12,93750,-72
26,13,95313,-72
26,14,95312,-71
26,15,95313,-71
26,16,95312,-71
26,17,93750,-71
26,18,93750,-71
26,19,93750,-71
26,20,95312,-71
27,6,95312,-71
27,7,107812,-71
27,8,93750,-71
27,9,95312,-71
27,10,93750,-71
27,11,92187,-71
27,12,92188,-71
27,13,93750,-71
27,14,93750,-71
27,15,92187,-71
27,16,106250,-71
27,17,92187,-71
27,18,90625,-71
27,19,92187,-71
27,20,103125,-71
28,6,95313,-69
28,7,93750,-69
28,8,106250,-69
28,9,92188,-69
28,10,93750,-69
28,11,93750,-69
28,12,95313,-69
28,13,93750,-69
28,14,106250,-69
28,15,92187,-69
28,16,104687,-69
28,17,95312,-69
28,18,104687,-69
28,19,95313,-69
28,20,92188,-69
29,6,106250,-70
29,7,110938,-71
29,8,110938,-71
29,9,110937,-71
29,10,96875,-71
29,11,98438,-71
29,12,98438,-71
29,13,96875,-71
29,14,110937,-71
29,15,95312,-70
29,16,106250,-70
29,17,95313,-70
29,18,106250,-70
29,19,96875,-70
29,20,95313,-70
30,6,98438,-71
30,7,96875,-71
30,8,98438,-71
30,9,96875,-71
30,10,98437,-71
30,11,98438,-71
30,12,96875,-71
30,13,109375,-71
30,14,109375,-71
30,15,95313,-71
30,16,95313,-72
30,17,96875,-72
30,18,95312,-72
30,19,95312,-72
30,20,95313,-72
31,6,95313,-69
31,7,92187,-69
31,8,93750,-69
31,9,93750,-69
31,10,93750,-69
31,11,95312,-69
31,12,93750,-70
31,13,95312,-69
31,14,106250,-70
31,15,95312,-69
31,16,93750,-69
31,17,95312,-70
31,18,93750,-70
31,19,95313,-70
31,20,93750,-70
32,6,90625,-70
32,7,93750,-70
32,8,93750,-70
32,9,118750,-70
32,10,93750,-70
32,11,92188,-70
32,12,104688,-70
32,13,106250,-70
32,14,93750,-70
32,15,112500,-72
32,16,100000,-72
32,17,98438,-72
32,18,96875,-72
32,19,98437,-72
32,20,98438,-72
33,6,98438,-70
33,7,92187,-69
33,8,93750,-69
33,9,92188,-69
33,10,92188,-69
33,11,106250,-69
33,12,104687,-69
33,13,93750,-69
33,14,93750,-69
33,15,96875,-70
33,16,96875,-70
33,17,96875,-70
33,18,95313,-69
33,19,95312,-69
33,20,95312,-69
34,6,107812,-69
34,7,95312,-69
34,8,93750,-69
34,9,95313,-69
34,10,95313,-69
34,11,106250,-69
34,12,109375,-69
34,13,96875,-70
34,14,95313,-70
34,15,95312,-69
34,16,93750,-69
34,17,93750,-69
34,18,95313,-69
34,19,95312,-69
34,20,107812,-70
35,6,93750,-70
35,7,92187,-70
35,8,93750,-70
35,9,95312,-70
35,10,106250,-70
35,11,104687,-70
35,12,93750,-70
35,13,92188,-70
35,14,93750,-70
35,15,93750,-70
35,16,92188,-70
35,17,93750,-70
35,18,93750,-70
35,19,104687,-70
35,20,106250,-70
36,6,103125,-71
36,7,90625,-71
36,8,92187,-71
36,9,101563,-71
36,10,101562,-71
36,11,92188,-71
36,12,92188,-71
36,13,90625,-71
36,14,90625,-71
36,15,90625,-71
36,16,90625,-71
36,17,90625,-71
36,18,90625,-71
36,19,90625,-71
36,20,104687,-71
37,6,95312,-71
37,7,95313,-71
37,8,107813,-71
37,9,107812,-71
37,10,96875,-71
37,11,96875,-71
37,12,95313,-71
37,13,96875,-71
37,14,95312,-71
37,15,93750,-70
37,16,92187,-71
37,17,92188,-70
37,18,92188,-71
37,19,104687,-70
37,20,92188,-70
38,6,95313,-70
38,7,96875,-70
38,8,93750,-70
38,9,93750,-70
38,10,95312,-70
38,11,92188,-70
38,12,95313,-70
38,13,92187,-70
38,14,93750,-70
38,15,93750,-71
38,16,92188,-71
38,17,92188,-71
38,18,92188,-71
38,19,95313,-71
38,20,90625,-71
39,6,98438,-70
39,7,98437,-70
39,8,110937,-70
39,9,98438,-70
39,10,96875,-69
39,11,98438,-70
39,12,98438,-70
39,13,96875,-70
39,14,96875,-70
39,15,96875,-69
39,16,95313,-69
39,17,107813,-69
39,18,109375,-69
39,19,95312,-69
39,20,93750,-69
40,6,95313,-72
40,7,109375,-70
40,8,109375,-70
40,9,96875,-70
40,10,95313,-70
40,11,98438,-70
40,12,96875,-70
40,13,98438,-70
40,14,96875,-70
40,15,96875,-69
40,16,110938,-69
40,17,110937,-69
40,18,110937,-69
40,19,112500,-69
40,20,98438,-69
41,6,95312,-70
41,7,107813,-70
41,8,93750,-70
41,9,93750,-70
41,10,93750,-70
41,11,93750,-70
41,12,93750,-70
41,13,95313,-70
41,14,95312,-70
41,15,93750,-70
41,16,106250,-70
41,17,104688,-70
41,18,93750,-70
41,19,95312,-70
41,20,93750,-70
42,6,93750,-68
42,7,95313,-68
42,8,92187,-68
42,9,92188,-68
42,10,93750,-68
42,11,92187,-68
42,12,93750,-69
42,13,92187,-68
42,14,92188,-68
42,15,107812,-69
42,16,93750,-69
42,17,92187,-69
42,18,93750,-69
42,19,93750,-69
42,20,93750,-69
43,6,93750,-71
43,7,89062,-71
43,8,90625,-71
43,9,89063,-71
43,10,92187,-71
43,11,90625,-71
43,12,103125,-71
43,13,103125,-71
43,14,103125,-71
43,15,89063,-71
43,16,90625,-71
43,17,103125,-71
43,18,89063,-71
43,19,89063,-71
43,20,90625,-71
44,6,95313,-71
44,7,107812,-71
44,8,93750,-71
44,9,93750,-71
44,10,106250,-71
44,11,95312,-71
44,12,93750,-71
44,13,93750,-71
44,14,93750,-71
44,15,104688,-71
44,16,92187,-71
44,17,90625,-71
44,18,90625,-71
44,19,90625,-71
44,20,90625,-71
45,6,93750,-70
45,7,93750,-70
45,8,93750,-70
45,9,92188,-70
45,10,106250,-70
45,11,106250,-70
45,12,93750,-70
45,13,93750,-70
45,14,93750,-70
45,15,109375,-69
45,16,96875,-70
45,17,95312,-70
45,18,95313,-69
45,19,95313,-70
45,20,107813,-69
46,6,92187,-69
46,7,95312,-69
46,8,92187,-69
46,9,92187,-69
46,10,93750,-69
46,11,106250,-69
46,12,93750,-69
46,13,93750,-69
46,15,93750,-70
46,16,95313,-70
46,17,95313,-70
46,18,92188,-70
46,19,92188,-70
46,20,92187,-70
47,6,90625,-70
47,7,92187,-71
47,8,95313,-71
47,9,103125,-71
47,10,104688,-71
47,11,92188,-71
47,12,103125,-71
47,13,104688,-71
47,14,92188,-71
47,15,92188,-70
47,16,90625,-70
47,17,90625,-70
47,18,92187,-70
47,19,90625,-70
47,20,90625,-70
48,6,89063,-68
48,7,90625,-67
48,8,90625,-66
48,9,90625,-67
48,10,90625,-67
48,11,90625,-67
48,12,103125,-67
48,13,90625,-67
48,14,90625,-67
48,15,101563,-68
48,16,90625,-68
48,17,89062,-68
48,18,90625,-68
48,19,90625,-68
48,20,92188,-68
49,6,92187,-68
49,7,92188,-68
49,8,92187,-68
49,9,93750,-68
49,10,92188,-68
49,11,92188,-68
49,12,92187,-68
49,13,93750,-68
49,14,93750,-68
49,15,103125,-68
49,16,90625,-68
49,17,103125,-68
49,18,90625,-68
49,19,89063,-68
49,20,90625,-68
50,6,89062,-70
50,7,90625,-70
50,8,90625,-70
50,9,90625,-70
50,10,90625,-70
50,11,89063,-70
50,12,90625,-70
50,13,90625,-70
50,14,90625,-70
50,15,92188,-69
50,16,90625,-69
50,17,92187,-69
50,18,93750,-69
50,19,93750,-69
50,20,93750,-69
51,6,92187,-70
51,7,92187,-69
51,8,93750,-69
51,9,92188,-69
51,10,95313,-69
51,11,92187,-69
51,12,95312,-69
51,13,93750,-69
51,14,92187,-69
51,15,95312,-69
51,16,93750,-69
51,17,92187,-69
51,18,93750,-69
51,19,93750,-69
51,20,93750,-69
52,6,93750,-70
52,7,95312,-70
52,8,95312,-70
52,9,95313,-70
52,10,95312,-70
52,11,106250,-70
52,12,95313,-70
52,13,96875,-70
52,14,107813,-70
52,15,93750,-70
52,16,95313,-70
52,17,92187,-70
52,18,93750,-70
52,19,107812,-70
52,20,93750,-70
53,6,107813,-71
53,7,96875,-71
53,8,98437,-71
53,9,100000,-71
53,10,96875,-71
53,11,98437,-71
53,12,100000,-71
53,13,98437,-71
53,14,98437,-71
53,15,101562,-71
53,16,100000,-71
53,17,101562,-71
53,18,101562,-71
53,19,100000,-71
53,20,100000,-71
54,6,96875,-71
54,7,96875,-71
54,8,96875,-71
54,9,96875,-71
54,10,95312,-71
54,11,96875,-71
54,12,98437,-71
54,13,95312,-71
54,14,98437,-71
54,15,101562,-71
54,16,101563,-71
54,17,103125,-71
54,18,101562,-71
54,19,101563,-71
54,20,103125,-71
55,6,103125,-70
55,7,101562,-71
55,8,103125,-71
55,9,101563,-71
55,10,101562,-71
55,11,103125,-71
55,12,101563,-71
55,13,101563,-71
55,14,101563,-71
55,15,100000,-71
55,16,100000,-71
55,17,101563,-70
55,18,114062,-70
55,19,101563,-70
55,20,101562,-70
56,6,100000,-70
56,7,100000,-70
56,8,98437,-70
56,9,100000,-70
56,10,98437,-70
56,11,98438,-70
56,12,100000,-70
56,13,100000,-70
56,14,98438,-70
56,15,100000,-71
56,16,101563,-71
56,17,112500,-71
56,18,101562,-71
56,19,101563,-71
56,20,100000,-71
57,6,100000,-70
57,7,101563,-71
57,8,101562,-71
57,9,103125,-71
57,10,115625,-71
57,11,101562,-71
57,12,114062,-71
57,13,100000,-71
57,14,103125,-71
57,15,104687,-71
57,16,106250,-72
57,17,104688,-71
57,18,104687,-71
57,19,104688,-72
57,20,106250,-71
58,6,107813,-71
58,7,104688,-71
58,8,104687,-71
58,9,104688,-71
58,10,117187,-71
58,11,103125,-71
58,12,104688,-71
58,13,103125,-71
58,14,104687,-71
58,15,103125,-71
58,16,115625,-70
58,17,103125,-71
58,18,114063,-70
58,19,114062,-70
58,20,112500,-71
59,6,100000,-71
59,7,100000,-71
59,8,98438,-71
59,9,98438,-71
59,10,98438,-72
59,11,100000,-72
59,12,101563,-72
59,13,100000,-72
59,14,100000,-71
59,15,107813,-73
59,16,110938,-73
59,17,109375,-73
59,18,110938,-73
59,19,107813,-73
59,20,107813,-73
60,6,95312,-69
60,7,107812,-69
60,8,93750,-69
60,9,93750,-69
60,10,95313,-69
60,11,95312,-69
60,12,95313,-69
60,13,107813,-69
60,14,95312,-69
60,15,109375,-69
60,16,96875,-69
60,17,95313,-69
60,18,93750,-70
60,19,96875,-69
60,20,96875,-69
61,6,93750,-70
61,7,92188,-70
61,8,93750,-70
61,9,93750,-70
61,10,93750,-70
61,11,95313,-70
61,12,95312,-70
61,13,107812,-70
61,14,93750,-70
61,15,100000,-70
61,16,98438,-70
61,17,100000,-70
61,18,114063,-70
61,19,101562,-70
61,20,98437,-70
62,6,93750,-72
62,7,98437,-71
62,8,110938,-72
62,9,98438,-71
62,10,98438,-71
62,11,98437,-71
62,12,100000,-71
62,13,98437,-71
62,14,100000,-71
62,15,98438,-70
62,16,100000,-70
62,17,100000,-70
62,18,100000,-70
62,19,98437,-70
62,20,110937,-70
63,6,106250,-71
63,7,110938,-72
63,8,107813,-72
63,9,110938,-72
63,10,110938,-72
63,11,109375,-71
63,12,109375,-71
63,13,110937,-71
63,14,109375,-71
63,15,103125,-71
63,16,103125,-71
63,17,115625,-71
63,18,104688,-71
63,19,104687,-71
63,20,117188,-71
64,6,103125,-71
64,7,103125,-71
64,8,101563,-71
64,9,104687,-71
64,10,114062,-71
64,11,103125,-71
64,12,101563,-71
64,13,117187,-72
64,14,104687,-71
64,15,107812,-72
64,16,107813,-72
64,17,106250,-72
64,18,107813,-72
64,19,107813,-71
64,20,107813,-72
65,6,93750,-69
65,7,93750,-70
65,8,95313,-70
65,9,93750,-70
65,10,95313,-70
65,11,93750,-70
65,12,93750,-70
65,13,93750,-70
65,14,107812,-70
65,15,95313,-70
65,16,106250,-70
65,17,92187,-70
65,18,93750,-70
65,19,93750,-70
65,20,93750,-70
66,6,90625,-69
66,7,92188,-69
66,8,92187,-69
66,9,90625,-69
66,10,92188,-69
66,11,93750,-69
66,12,92188,-69
66,13,93750,-69
66,14,106250,-69
66,15,104687,-69
66,16,103125,-69
66,17,92188,-69
66,18,93750,-69
66,19,92188,-69
66,20,92188,-69
67,6,93750,-70
67,7,92187,-70
67,8,92188,-70
67,9,92188,-70
67,10,92187,-70
67,11,92188,-70
67,12,90625,-70
67,13,92188,-70
67,14,103125,-70
67,15,95312,-69
67,16,93750,-69
67,17,93750,-69
67,18,93750,-69
67,19,93750,-69
67,20,93750,-69
68,6,93750,-70
68,7,93750,-70
68,8,93750,-70
68,9,96875,-70
68,10,96875,-70
68,11,106250,-70
68,12,109375,-70
68,13,95313,-70
68,14,107813,-70
68,15,95313,-70
68,16,96875,-70
68,17,96875,-70
68,18,98437,-70
68,19,96875,-70
68,20,96875,-70
69,6,95312,-70
69,7,96875,-70
69,8,96875,-70
69,9,96875,-70
69,10,109375,-70
69,11,96875,-70
69,12,109375,-70
69,13,109375,-70
69,14,96875,-70
69,15,98437,-70
69,16,96875,-70
69,17,98437,-70
69,18,95313,-70
69,19,96875,-70
69,20,98437,-70
70,6,96875,-71
70,7,98438,-71
70,8,96875,-71
70,9,96875,-71
70,10,96875,-71
70,11,110938,-71
70,12,109375,-72
70,13,109375,-71
70,14,98438,-71
70,15,98438,-71
70,16,98437,-71
70,17,96875,-71
70,18,100000,-71
70,19,98437,-71
70,20,100000,-71
71,6,93750,-70
71,7,93750,-70
71,8,92187,-70
71,9,93750,-70
71,10,104688,-70
71,11,104687,-70
71,12,106250,-70
71,13,92187,-70
71,14,90625,-70
71,15,96875,-70
71,16,95312,-70
71,17,95313,-70
71,18,95312,-70
71,19,95313,-70
71,20,96875,-70
72,6,89063,-70
72,7,89062,-70
72,8,89062,-70
72,9,90625,-70
72,10,100000,-70
72,11,101563,-70
72,12,89063,-70
72,13,89063,-70
72,14,89063,-70
72,15,92187,-70
72,16,92187,-70
72,17,93750,-70
72,18,92187,-70
72,19,106250,-70
72,20,93750,-70
73,6,93750,-70
73,7,90625,-70
73,8,92187,-70
73,9,103125,-69
73,10,104687,-70
73,11,93750,-70
73,12,90625,-70
73,13,92188,-70
73,14,92188,-69
73,15,90625,-70
73,16,92188,-69
73,17,104688,-70
73,18,92187,-70
73,19,104688,-69
73,20,104687,-69
74,6,90625,-70
74,7,90625,-70
74,8,90625,-69
74,9,103125,-70
74,10,93750,-70
74,11,90625,-70
74,12,92188,-70
74,13,90625,-70
74,14,92188,-70
74,15,90625,-70
74,16,104688,-70
74,17,92187,-70
74,18,92188,-70
74,19,104687,-70
74,20,92188,-70
75,6,90625,-70
75,7,89063,-70
75,8,103125,-70
75,9,103125,-69
75,10,90625,-70
75,11,103125,-70
75,12,90625,-70
75,13,90625,-70
75,14,89062,-70
75,15,90625,-70
75,16,103125,-70
75,17,92188,-70
75,18,101563,-70
75,19,92188,-70
75,20,92187,-70
76,6,95313,-69
76,7,106250,-70
76,8,93750,-70
76,9,93750,-69
76,10,93750,-69
76,11,95313,-69
76,12,93750,-69
76,13,93750,-69
76,14,93750,-69
76,15,93750,-69
76,16,95312,-70
76,17,106250,-69
76,18,107813,-70
76,19,93750,-70
76,20,106250,-70
77,6,92187,-70
77,7,90625,-70
77,8,106250,-70
77,9,103125,-70
77,10,92188,-70
77,11,92188,-70
77,12,92187,-70
77,13,104687,-70
77,14,92187,-70
77,15,93750,-70
77,16,95312,-70
77,17,95313,-70
77,18,107812,-70
77,19,95313,-70
77,20,93750,-70
78,6,92188,-70
78,7,90625,-70
78,8,89062,-70
78,9,90625,-70
78,10,90625,-70
78,11,90625,-70
78,12,90625,-70
78,13,103125,-71
78,14,90625,-71
78,15,93750,-69
78,16,93750,-69
78,17,95312,-69
78,18,95313,-69
78,19,95312,-69
78,20,95313,-69
79,6,106250,-69
79,7,106250,-70
79,8,92187,-69
79,9,104687,-70
79,10,92188,-70
79,11,92188,-70
79,12,93750,-70
79,13,93750,-70
79,14,92187,-70
79,15,90625,-69
79,16,92188,-69
79,17,104688,-69
79,18,92188,-69
79,19,90625,-69
79,20,90625,-69
80,6,92187,-69
80,7,93750,-69
80,8,93750,-69
80,9,106250,-69
80,10,106250,-69
80,11,93750,-69
80,12,109375,-69
80,13,106250,-69
80,14,95313,-69
80,15,92188,-70
80,16,103125,-70
80,17,103125,-70
80,18,90625,-70
80,19,89062,-70
80,20,90625,-70
81,6,93750,-70
81,7,90625,-70
81,8,90625,-70
81,9,90625,-70
81,10,90625,-70
81,11,89063,-70
81,12,103125,-70
81,13,90625,-70
81,14,92188,-70
81,15,103125,-70
81,16,90625,-70
81,17,92188,-70
81,18,90625,-70
81,19,103125,-70
81,20,90625,-70
82,6,92188,-69
82,7,93750,-69
82,8,92188,-69
82,9,92188,-69
82,10,106250,-69
82,11,104687,-69
82,12,104688,-69
82,13,92187,-69
82,14,92188,-69
82,15,101562,-70
82,16,90625,-70
82,17,89062,-69
82,18,90625,-69
82,19,89063,-70
82,20,89062,-69
83,6,92188,-69
83,7,92188,-69
83,8,90625,-69
83,9,92188,-68
83,10,92187,-69
83,11,92188,-69
83,12,92187,-69
83,13,90625,-69
83,14,92187,-69
83,15,92188,-69
83,16,92187,-69
83,17,103125,-69
83,18,92187,-69
83,19,92188,-69
83,20,92187,-69
84,6,92187,-69
84,7,92188,-69
84,8,104687,-69
84,9,90625,-69
84,10,92187,-69
84,11,90625,-69
84,12,90625,-69
84,13,90625,-69
84,14,103125,-69
84,15,90625,-69
84,16,90625,-69
84,17,92188,-69
84,18,92188,-69
84,19,90625,-69
84,20,92187,-69
85,6,92188,-69
85,7,92188,-69
85,8,92187,-69
85,9,92188,-69
85,10,92188,-69
85,11,90625,-69
85,12,90625,-69
85,13,90625,-69
85,14,90625,-69
85,15,92187,-69
85,16,90625,-69
85,17,92188,-69
85,18,90625,-69
85,19,90625,-69
85,20,90625,-69
86,6,90625,-69
86,7,92188,-69
86,8,92187,-69
86,9,90625,-69
86,10,92187,-69
86,11,92188,-69
86,12,92187,-69
86,13,92188,-69
86,14,92187,-69
86,15,104687,-69
86,16,104687,-69
86,17,104687,-69
86,18,90625,-69
86,19,92188,-69
86,20,104688,-69
87,6,93750,-69
87,7,93750,-69
87,8,95313,-69
87,9,93750,-69
87,10,93750,-69
87,11,95312,-69
87,12,93750,-69
87,13,92188,-69
87,14,92187,-69
87,15,106250,-69
87,16,106250,-69
87,17,95312,-69
87,18,92187,-69
87,19,109375,-69
87,20,106250,-69
88,6,95313,-69
88,7,93750,-70
88,8,90625,-70
88,9,92188,-70
88,10,90625,-70
88,11,92188,-70
88,12,90625,-70
88,13,92188,-70
88,14,92188,-69
88,15,90625,-69
88,16,92188,-70
88,17,90625,-69
88,18,89062,-70
88,19,92188,-70
88,20,90625,-70
89,6,92187,-70
89,7,89063,-70
89,8,103125,-70
89,9,90625,-70
89,10,90625,-70
89,11,89063,-70
89,12,90625,-70
89,13,90625,-70
89,14,103125,-70
89,15,92187,-70
89,16,92188,-70
89,17,103125,-70
89,18,92188,-70
89,19,92187,-70
89,20,93750,-70
