index_main,token,rtt,rssi
1,6,120313,-72
1,7,121875,-71
1,8,121875,-71
1,9,121875,-71
1,10,121875,-71
1,11,121875,-71
1,12,121875,-71
1,13,121875,-71
1,14,121875,-71
1,15,134375,-71
1,16,121875,-71
1,17,121875,-71
1,18,120313,-71
1,19,123438,-71
1,20,121875,-71
2,6,129688,-73
2,7,146875,-75
2,8,148437,-75
2,9,151563,-74
2,10,150000,-75
2,11,160937,-75
2,12,153125,-75
2,13,150000,-75
2,14,148438,-75
2,15,126563,-70
2,16,128125,-70
2,17,128125,-70
2,18,129687,-70
2,19,129687,-70
2,20,140625,-70
3,6,129688,-71
3,7,118750,-69
3,8,118750,-69
3,9,129687,-69
3,10,117188,-69
3,11,117187,-69
3,12,118750,-69
3,13,118750,-69
3,14,120313,-69
3,15,126563,-72
3,16,125000,-72
3,17,126563,-72
3,18,125000,-72
3,19,137500,-72
3,20,125000,-72
4,6,129687,-71
4,7,126562,-71
4,8,126563,-71
4,9,139062,-71
4,10,126563,-71
4,11,128125,-71
4,12,128125,-71
4,13,128125,-71
4,14,128125,-71
4,15,126563,-72
4,16,140625,-72
4,17,139062,-72
4,18,125000,-72
4,19,126562,-72
4,20,126563,-72
5,6,129687,-71
5,7,140625,-70
5,9,126563,-71
5,10,126562,-71
5,11,128125,-71
5,12,128125,-71
5,13,126562,-71
5,14,125000,-71
5,15,123438,-72
5,16,135937,-72
5,17,137500,-71
5,18,137500,-72
5,19,135937,-72
5,20,140625,-72
6,6,164062,-80
6,7,139062,-77
6,8,137500,-77
6,9,135938,-77
6,10,145312,-77
6,11,131250,-77
6,12,131250,-78
6,13,129688,-78
6,14,145313,-79
6,15,145312,-79
6,16,153125,-79
6,17,154687,-79
6,18,145312,-79
6,19,145312,-78
6,20,145312,-79
7,6,132812,-72
7,7,145312,-72
7,8,131250,-72
7,9,131250,-72
7,10,129688,-72
7,11,131250,-72
7,12,131250,-72
7,13,142188,-72
7,14,128125,-72
7,15,140625,-72
7,16,150000,-72
7,17,151563,-72
7,18,137500,-72
7,19,137500,-72
7,20,137500,-72
8,6,125000,-71
8,7,140625,-72
8,8,129687,-72
8,9,128125,-72
8,10,129687,-72
8,11,128125,-72
8,12,129687,-72
8,13,128125,-72
8,14,129687,-72
8,15,131250,-74
8,16,131250,-74
8,17,129688,-74
8,18,128125,-74
8,19,128125,-74
8,20,128125,-74
9,6,131250,-72
9,7,132813,-72
9,8,132812,-72
9,9,134375,-72
9,10,135938,-72
9,11,134375,-72
9,12,134375,-72
9,13,146875,-72
9,14,135938,-72
9,15,143750,-71
9,16,140625,-71
9,17,131250,-71
9,18,131250,-71
9,19,129688,-71
9,20,143750,-72
10,6,123437,-70
10,7,121875,-70
10,8,132812,-70
10,9,121875,-70
10,10,120312,-70
10,11,132813,-70
10,12,120312,-70
10,13,121875,-70
10,14,134375,-70
10,15,112500,-69
10,16,114062,-69
10,17,114063,-69
10,18,114062,-69
10,19,114063,-69
10,20,114062,-69
11,6,125000,-72
11,7,121875,-71
11,8,120312,-71
11,9,120312,-71
11,10,120312,-71
11,11,131250,-71
11,12,120313,-71
11,13,120313,-71
11,14,132812,-71
11,15,123438,-71
11,16,123438,-71
11,17,126563,-71
11,18,123437,-71
11,19,123438,-71
11,20,125000,-71
12,6,120313,-70
12,7,123437,-71
12,8,121875,-71
12,9,121875,-71
12,10,121875,-71
12,11,121875,-71
12,12,121875,-71
12,13,123438,-71
12,14,134375,-71
12,15,118750,-70
12,16,120312,-71
12,17,132813,-71
12,18,121875,-71
12,19,120313,-71
12,20,120312,-71
13,7,137500,-71
13,8,125000,-71
13,9,139062,-71
13,10,125000,-71
13,11,126562,-71
13,12,126563,-71
13,13,139062,-71
13,14,125000,-71
13,15,137500,-71
13,16,123438,-71
13,17,125000,-70
13,18,125000,-71
13,19,125000,-71
13,20,137500,-71
14,6,117187,-76
14,7,114062,-75
14,8,129688,-75
14,9,117187,-75
14,10,115625,-75
14,11,128125,-75
14,12,114062,-75
14,13,114063,-75
14,14,128125,-75
14,15,125000,-74
14,16,110937,-74
14,17,114063,-74
14,18,114062,-74
14,19,125000,-74
14,20,128125,-74
15,6,115625,-74
15,7,117187,-74
15,8,115625,-74
15,9,114063,-74
15,10,114062,-74
15,11,114063,-74
15,12,128125,-74
15,13,114063,-74
15,14,114062,-74
15,15,115625,-74
15,16,114063,-74
15,17,129688,-74
15,18,115625,-74
15,19,114062,-74
15,20,115625,-74
16,6,117188,-73
16,7,134375,-73
16,9,114062,-73
16,10,121875,-74
16,11,120312,-73
16,12,117188,-73
16,13,117188,-73
16,14,120313,-73
16,15,117187,-72
16,16,115625,-72
16,17,114062,-73
16,18,115625,-72
16,19,115625,-72
16,20,117187,-72
17,6,120312,-74
17,7,134375,-73
17,8,120312,-73
17,9,120312,-74
17,10,118750,-74
17,11,120312,-74
17,12,118750,-73
17,13,132812,-73
17,14,120313,-74
17,15,120313,-73
17,16,118750,-73
17,17,120313,-73
17,18,121875,-73
17,19,131250,-73
17,20,118750,-73
18,6,128125,-73
18,7,134375,-74
18,8,129688,-74
18,9,148437,-74
18,10,135937,-74
18,11,135937,-74
18,12,134375,-74
18,13,131250,-74
18,14,134375,-74
18,15,145313,-74
18,16,134375,-74
18,17,134375,-74
18,18,146875,-74
18,19,148437,-73
18,20,146875,-74
19,6,126563,-73
19,7,139062,-74
19,8,125000,-74
19,9,125000,-74
19,10,126563,-74
19,11,126563,-74
19,12,126562,-74
19,13,126562,-74
19,14,137500,-73
19,15,128125,-74
19,16,123437,-74
19,17,139062,-74
19,18,137500,-74
19,19,125000,-74
19,20,126563,-74
20,6,118750,-74
20,7,123438,-74
20,8,121875,-74
20,9,121875,-74
20,10,117187,-74
20,11,134375,-74
20,12,123438,-74
20,13,123437,-74
20,14,123438,-74
20,15,123438,-73
20,16,123437,-73
20,17,123438,-73
20,18,134375,-73
20,19,123437,-73
20,20,121875,-73
21,6,126563,-72
21,7,125000,-74
21,8,125000,-73
21,9,123437,-73
21,10,137500,-73
21,11,125000,-74
21,12,125000,-73
21,13,121875,-73
21,14,126562,-74
21,15,123438,-73
21,16,121875,-73
21,17,135938,-73
21,18,125000,-73
21,19,123438,-73
21,20,123437,-73
22,6,120313,-73
22,7,121875,-73
22,8,118750,-73
22,9,120313,-73
22,10,132812,-73
22,11,120312,-73
22,12,120312,-73
22,13,121875,-73
22,14,120313,-73
22,15,120312,-73
22,16,118750,-73
22,17,121875,-73
22,18,121875,-73
22,19,121875,-73
22,20,120312,-73
23,6,121875,-73
23,7,120312,-72
23,8,131250,-73
23,9,118750,-72
23,10,121875,-73
23,11,118750,-72
23,12,121875,-72
23,13,120313,-72
23,14,118750,-72
23,15,120313,-72
23,16,135937,-72
23,17,120312,-72
23,18,120312,-72
23,19,120312,-72
23,20,118750,-72
24,6,120312,-73
24,7,123437,-74
24,8,120312,-73
24,9,121875,-73
24,10,121875,-74
24,11,134375,-73
24,12,121875,-73
