index_main,token,rtt,rssi
13,9,43750,-66
13,10,43750,-66
13,11,43750,-66
13,12,43750,-66
13,13,43750,-66
13,14,45312,-66
13,15,42188,-67
13,16,40625,-67
13,17,42188,-66
13,18,43750,-66
13,19,54687,-66
13,20,43750,-66
14,6,43750,-67
14,7,43750,-67
14,8,43750,-67
14,9,43750,-66
14,10,43750,-66
14,11,43750,-67
14,12,42187,-66
14,13,43750,-66
14,14,43750,-67
14,15,43750,-66
14,16,43750,-67
14,17,43750,-66
14,18,43750,-67
14,19,43750,-66
14,20,43750,-66
15,6,42188,-66
15,7,42187,-66
15,8,42188,-66
15,9,42187,-66
15,10,40625,-66
15,11,42188,-66
15,12,39063,-66
15,13,42188,-66
15,14,40625,-66
15,15,43750,-66
15,16,42187,-67
15,17,43750,-66
15,18,43750,-67
15,19,43750,-67
15,20,45312,-67
16,6,48437,-65
16,7,45312,-65
16,8,46875,-65
16,9,46875,-65
16,10,59375,-65
16,11,45313,-65
16,12,46875,-65
16,13,46875,-65
16,14,46875,-65
16,15,43750,-65
16,16,42188,-65
16,17,42187,-65
16,18,42188,-65
16,19,43750,-65
16,20,43750,-65
17,6,40625,-65
17,7,42188,-65
17,8,53125,-65
17,9,40625,-65
17,10,39063,-65
17,11,42188,-65
17,12,51563,-65
17,13,39063,-65
17,14,39063,-65
17,15,42187,-65
17,16,53125,-65
17,17,39063,-65
17,18,39062,-65
17,19,39063,-65
17,20,53125,-65
18,6,40625,-67
18,7,43750,-67
18,8,42188,-66
18,9,42187,-66
18,10,43750,-67
18,11,43750,-67
18,12,54687,-67
18,13,43750,-66
18,14,43750,-66
18,15,43750,-67
18,16,43750,-67
18,17,42187,-67
18,18,42188,-67
18,19,42187,-67
18,20,43750,-67
19,6,46875,-67
19,7,43750,-66
19,8,43750,-67
19,9,43750,-66
19,10,43750,-66
19,11,43750,-66
19,12,43750,-67
19,13,56250,-67
19,14,42187,-66
19,15,42187,-66
19,16,42188,-67
19,17,42188,-66
19,18,42188,-67
19,19,43750,-67
19,20,40625,-66
20,6,43750,-67
20,7,42188,-66
20,8,43750,-66
20,9,43750,-66
20,10,45313,-67
20,11,43750,-67
20,12,45313,-67
20,13,45312,-67
20,14,57812,-66
20,15,42188,-67
20,16,40625,-67
20,17,42188,-67
20,18,56250,-67
20,19,42188,-67
20,20,42187,-67
21,6,43750,-67
21,7,43750,-67
21,8,43750,-67
21,9,43750,-67
21,10,46875,-66
21,11,43750,-66
21,12,45313,-66
21,13,43750,-67
21,14,45312,-67
21,15,45312,-66
21,16,45313,-67
21,17,45313,-66
21,18,46875,-67
21,19,45312,-67
21,20,45313,-66
22,6,43750,-66
22,7,45312,-66
22,8,42187,-66
22,9,43750,-66
22,10,43750,-66
22,11,43750,-66
22,12,57813,-66
22,13,43750,-66
22,14,43750,-65
22,15,43750,-65
22,16,43750,-65
22,17,45312,-66
22,18,56250,-65
22,19,45312,-66
22,20,43750,-66
23,6,43750,-66
23,7,43750,-65
23,8,45313,-66
23,9,43750,-66
23,10,45313,-66
23,11,43750,-66
23,12,54687,-66
23,13,45312,-66
23,14,43750,-66
23,15,45313,-66
23,16,56250,-66
23,17,43750,-66
23,18,43750,-66
23,19,43750,-66
23,20,45313,-66
24,6,43750,-67
24,7,59375,-66
24,8,46875,-67
24,9,46875,-66
24,10,45313,-66
24,11,59375,-67
24,12,46875,-66
24,13,46875,-67
24,14,46875,-66
24,15,48438,-66
24,16,50000,-67
24,17,48438,-67
24,18,50000,-66
24,19,50000,-67
24,20,48438,-66
25,6,42187,-66
25,7,42187,-66
25,8,42188,-66
25,9,43750,-66
25,10,45312,-66
25,11,43750,-66
25,12,43750,-66
25,13,43750,-66
25,14,43750,-66
25,15,46875,-67
25,16,46875,-66
25,17,46875,-66
25,18,46875,-67
25,19,46875,-66
25,20,45312,-67
26,6,42187,-66
26,7,43750,-66
26,8,43750,-65
26,9,42187,-66
26,10,42188,-66
26,11,40625,-66
26,12,40625,-66
26,13,42188,-66
26,14,42187,-66
26,15,45313,-66
26,16,45312,-66
26,17,45313,-66
26,18,56250,-66
26,19,43750,-66
26,20,43750,-66
27,6,42187,-66
27,7,48438,-66
27,8,48438,-66
27,9,45312,-66
27,10,48438,-66
27,11,48437,-66
27,12,46875,-67
27,13,46875,-66
27,14,46875,-66
27,15,43750,-66
27,16,45312,-66
27,17,45313,-66
27,18,57812,-66
27,19,43750,-66
27,20,45313,-66
28,6,48437,-67
28,7,60938,-67
28,8,46875,-67
28,9,46875,-66
28,10,48438,-67
28,11,46875,-67
28,12,46875,-67
28,13,46875,-66
28,14,46875,-67
28,15,42187,-66
28,16,42188,-67
28,17,42187,-66
28,18,43750,-66
28,19,42188,-66
28,20,42187,-66
29,6,42187,-67
29,7,42187,-67
29,8,42187,-67
29,9,42188,-66
29,10,42187,-66
29,11,43750,-66
29,12,42188,-66
29,13,42187,-66
29,14,40625,-66
29,15,42187,-67
29,16,42187,-67
29,17,42188,-67
29,18,43750,-66
29,19,43750,-66
29,20,42188,-66
30,6,45313,-67
30,7,43750,-66
30,8,45312,-66
30,9,45313,-66
30,10,45312,-66
30,11,43750,-66
30,12,45313,-66
30,13,56250,-67
30,14,45312,-66
30,15,42188,-66
30,16,42187,-66
30,17,42188,-66
30,18,40625,-66
30,19,40625,-67
30,20,42188,-66
31,6,37500,-67
31,7,37500,-67
31,8,37500,-66
31,9,37500,-67
31,10,37500,-67
31,11,39063,-67
31,12,35938,-67
31,13,37500,-67
31,14,39063,-67
31,15,39063,-66
31,16,39062,-66
31,17,39063,-66
31,18,40625,-66
31,19,39062,-66
31,20,37500,-66
32,6,40625,-65
32,7,39063,-65
32,8,40625,-65
32,9,39062,-65
32,10,39063,-65
32,11,40625,-66
32,12,51562,-65
32,13,39063,-66
32,14,40625,-65
32,15,40625,-66
32,16,53125,-67
32,17,39062,-67
32,18,53125,-66
32,19,40625,-67
32,20,40625,-67
33,6,39063,-67
33,7,40625,-66
33,8,39063,-66
33,9,40625,-66
33,10,40625,-66
33,11,40625,-67
33,12,37500,-66
33,13,39062,-66
33,14,39063,-67
33,15,43750,-66
33,16,42188,-66
33,17,43750,-66
33,18,56250,-66
33,19,42188,-66
33,20,42187,-66
34,6,42187,-66
34,7,39063,-65
34,8,37500,-65
34,9,40625,-66
34,10,39063,-65
34,11,40625,-65
34,12,39062,-66
34,13,53125,-66
34,14,39062,-66
34,15,39062,-66
34,16,40625,-66
34,17,39063,-66
34,18,40625,-66
34,19,40625,-66
34,20,40625,-66
35,6,43750,-67
35,7,43750,-67
35,8,43750,-67
35,9,43750,-66
35,10,43750,-66
35,11,43750,-66
35,12,56250,-66
35,13,43750,-67
35,14,43750,-66
35,15,42188,-67
35,16,43750,-67
35,17,43750,-66
35,18,56250,-66
35,19,54687,-66
35,20,57813,-66
36,6,57813,-67
36,7,42188,-66
36,8,43750,-67
36,9,42187,-67
36,10,43750,-67
36,11,42188,-67
36,12,42188,-67
36,13,42188,-66
36,14,43750,-67
36,15,43750,-66
36,16,56250,-66
36,17,42188,-66
36,18,43750,-66
36,19,43750,-67
36,20,43750,-66
37,6,42187,-67
37,7,40625,-66
37,8,42187,-66
37,9,40625,-65
37,10,43750,-66
37,11,42187,-65
37,12,42188,-65
37,13,42187,-65
37,14,40625,-65
37,15,45312,-66
37,16,45313,-67
37,17,43750,-67
37,18,45312,-67
37,19,45313,-66
37,20,45313,-67
38,6,39063,-67
38,7,43750,-67
38,8,43750,-66
38,9,42187,-67
38,10,54687,-66
38,11,42187,-67
38,12,42187,-67
38,13,42188,-67
38,14,56250,-66
38,15,40625,-67
38,16,39063,-67
38,17,40625,-66
38,18,40625,-66
38,19,40625,-67
38,20,42188,-67
39,6,31250,-67
39,7,32813,-67
39,8,32812,-66
39,9,32812,-67
39,10,31250,-66
39,11,32812,-66
39,12,32812,-66
39,13,32813,-67
39,14,32812,-67
39,15,35937,-67
39,16,34375,-67
39,17,35938,-67
39,18,34375,-67
39,19,35937,-67
39,20,34375,-67
40,6,51562,-68
40,7,50000,-68
40,8,50000,-68
40,9,48437,-67
40,10,48438,-67
40,11,48437,-67
40,12,50000,-68
40,13,48438,-67
40,14,51563,-67
40,15,48438,-67
40,16,50000,-67
40,17,50000,-67
40,18,50000,-67
40,19,48438,-67
40,20,50000,-67
41,6,40625,-67
41,7,42187,-66
41,8,42188,-66
41,9,42188,-66
41,10,40625,-66
41,11,40625,-66
41,12,42188,-66
41,13,42187,-66
41,14,40625,-66
41,15,45312,-66
41,16,46875,-66
41,17,57812,-66
41,18,45312,-67
41,19,45313,-66
41,20,45313,-66
42,6,45312,-67
42,7,40625,-68
42,8,42188,-68
42,9,40625,-68
42,10,42188,-68
42,11,39063,-68
42,12,40625,-68
42,13,40625,-68
42,14,42187,-68
42,15,43750,-68
42,16,43750,-68
42,17,45313,-68
42,18,45312,-68
42,19,45312,-68
42,20,46875,-68
43,6,42187,-67
43,7,42188,-67
43,8,42187,-67
43,9,42188,-67
43,10,42188,-67
43,11,43750,-66
43,12,42188,-66
43,13,42187,-67
43,14,40625,-66
43,15,46875,-66
43,16,56250,-67
43,17,45312,-67
43,18,46875,-66
43,19,45312,-66
43,20,45313,-66
44,6,40625,-67
44,7,39062,-67
44,8,39062,-67
44,9,37500,-67
44,10,40625,-67
44,11,51562,-67
44,12,51563,-67
44,13,39062,-67
44,14,40625,-67
44,15,40625,-68
44,16,39062,-68
44,17,39062,-68
44,18,40625,-68
44,19,40625,-68
44,20,39062,-68
45,6,35938,-68
45,7,35937,-68
45,8,35937,-68
45,9,35937,-68
45,10,34375,-68
45,11,46875,-68
45,12,34375,-68
45,13,35937,-68
45,14,34375,-68
45,15,35938,-68
45,16,35938,-68
45,17,37500,-68
45,18,37500,-68
45,19,37500,-68
45,20,37500,-68
46,6,39063,-67
46,7,39063,-67
46,8,40625,-67
46,9,40625,-67
46,10,40625,-67
46,11,40625,-67
46,12,40625,-67
46,13,40625,-67
46,14,40625,-67
46,15,54688,-67
46,16,42188,-67
46,17,42187,-67
46,18,42188,-67
46,19,42187,-67
46,20,42188,-67
47,6,45313,-67
47,7,54687,-67
47,8,40625,-68
47,9,40625,-68
47,10,42187,-68
47,11,40625,-68
47,12,40625,-68
47,13,42188,-68
47,14,42187,-68
47,15,48437,-68
47,16,46875,-68
47,17,48437,-68
47,18,48438,-68
47,19,46875,-68
47,20,46875,-68
48,6,43750,-67
48,7,42187,-67
48,8,42188,-67
48,9,43750,-66
48,10,42188,-67
48,11,43750,-67
48,12,43750,-67
48,13,43750,-66
48,14,45313,-66
48,15,46875,-66
48,16,45313,-66
48,17,45312,-66
48,18,45313,-66
48,19,43750,-66
48,20,43750,-66
49,6,43750,-68
49,7,42187,-68
49,8,42188,-68
49,9,40625,-68
49,10,42188,-68
49,11,43750,-67
49,12,42188,-67
49,13,42188,-67
49,14,42187,-67
49,15,43750,-66
49,16,43750,-66
49,17,43750,-66
49,18,43750,-66
49,19,42188,-66
49,20,45313,-66
50,6,43750,-66
50,7,46875,-66
50,8,43750,-66
50,9,46875,-66
50,10,43750,-66
50,11,46875,-66
50,12,45312,-66
50,13,46875,-66
50,14,45313,-66
50,15,43750,-66
50,16,45313,-66
50,17,45312,-66
50,18,43750,-66
50,19,43750,-66
50,20,45313,-66
51,6,40625,-67
51,7,40625,-67
51,8,42187,-67
51,9,42188,-67
51,10,42187,-67
51,11,43750,-67
51,12,54688,-67
51,13,42187,-67
51,14,43750,-66
51,15,51563,-67
51,16,37500,-67
51,17,39063,-67
51,18,37500,-67
51,19,37500,-67
51,20,37500,-67
52,6,43750,-67
52,7,45312,-67
52,8,43750,-67
52,9,45312,-67
52,10,43750,-67
52,11,43750,-67
52,12,45312,-67
52,13,43750,-67
52,14,43750,-67
52,15,40625,-67
52,16,40625,-66
52,17,40625,-67
52,18,42188,-67
52,19,40625,-67
52,20,40625,-67
53,6,39063,-66
53,7,40625,-66
53,8,40625,-66
53,9,39063,-67
53,10,39062,-67
53,11,39063,-66
53,12,39062,-66
53,13,40625,-67
53,14,39062,-66
53,15,37500,-67
53,16,37500,-67
53,17,37500,-66
53,18,37500,-66
53,19,37500,-67
53,20,35938,-67
54,6,40625,-67
54,7,37500,-67
54,8,39062,-67
54,9,39063,-66
54,10,39062,-67
54,11,37500,-67
54,12,37500,-66
54,13,37500,-66
54,14,51563,-67
54,15,53125,-66
54,16,40625,-66
54,17,42187,-67
54,18,40625,-66
54,19,42187,-66
54,20,42187,-66
55,6,42187,-67
55,7,43750,-66
55,8,42187,-66
55,9,43750,-66
55,10,43750,-66
55,11,43750,-66
55,12,43750,-66
55,13,42187,-66
55,14,54688,-66
55,15,45312,-66
55,16,43750,-66
55,17,45313,-66
55,18,43750,-66
55,19,45313,-66
55,20,43750,-66
56,6,42187,-67
56,7,42187,-66
56,8,42187,-67
56,9,54688,-66
56,10,42188,-66
56,11,42188,-67
56,12,42187,-67
56,13,43750,-66
56,14,42188,-67
56,15,42187,-67
56,16,43750,-67
56,17,40625,-67
56,18,40625,-66
56,19,42188,-66
56,20,42187,-66
57,6,35937,-66
57,7,37500,-66
57,8,39063,-66
57,9,39062,-66
57,10,39063,-66
57,11,39062,-66
57,12,39063,-66
57,13,39062,-66
57,14,39063,-66
57,15,48438,-66
57,16,37500,-66
57,17,34375,-66
57,18,35937,-66
57,19,48438,-66
57,20,37500,-66
58,6,42188,-68
58,7,46875,-68
58,8,46875,-68
58,9,46875,-68
58,10,45312,-68
58,11,48437,-68
58,12,48438,-68
58,13,50000,-68
58,14,48438,-67
58,15,40625,-68
58,16,43750,-68
58,17,42188,-68
58,18,42187,-68
58,19,40625,-68
58,20,54687,-68
59,6,45313,-68
59,7,56250,-68
59,8,42188,-68
59,9,43750,-68
59,10,43750,-68
59,11,43750,-68
59,12,43750,-68
59,13,43750,-68
59,14,45313,-68
59,15,46875,-68
59,16,46875,-68
59,17,45313,-68
59,18,45312,-68
59,19,45313,-68
59,20,57812,-68
60,6,43750,-69
60,7,45313,-68
60,8,57812,-68
60,9,43750,-68
60,10,45313,-68
60,11,56250,-68
60,12,43750,-68
60,13,56250,-68
60,14,45313,-68
60,15,57812,-68
60,16,43750,-68
60,17,45312,-68
60,18,43750,-68
60,19,45313,-68
60,20,43750,-68
61,6,37500,-68
61,7,35937,-68
61,8,34375,-68
61,9,35937,-68
61,10,35938,-68
61,11,35937,-68
61,12,37500,-68
61,13,34375,-68
61,14,35937,-68
61,15,42187,-68
61,16,42188,-68
61,17,42188,-68
61,18,42188,-68
61,19,42187,-68
61,20,43750,-68
62,6,40625,-67
62,7,39062,-66
62,8,39063,-67
62,9,39062,-66
62,10,40625,-67
62,11,39062,-67
62,12,39063,-67
62,13,40625,-67
62,14,51563,-67
62,15,37500,-69
62,16,62500,-69
62,17,50000,-69
62,18,64063,-69
62,19,51563,-69
62,20,50000,-68
63,6,46875,-68
63,7,46875,-67
63,8,46875,-67
63,9,46875,-67
63,10,48437,-67
63,11,60938,-67
63,12,46875,-67
63,13,46875,-67
63,14,59375,-67
63,15,48438,-66
63,16,48437,-66
63,17,59375,-66
63,18,46875,-67
63,19,46875,-67
63,20,48437,-67
64,6,50000,-67
64,7,43750,-67
64,8,43750,-66
64,9,45313,-66
64,10,45312,-67
64,11,43750,-67
64,12,45312,-66
64,13,45313,-66
64,14,46875,-67
64,15,46875,-68
64,16,46875,-68
64,17,46875,-68
64,18,45313,-68
64,19,46875,-68
64,20,45312,-68
65,6,40625,-67
65,7,40625,-66
65,8,40625,-66
65,9,42188,-66
65,10,40625,-66
65,11,42188,-66
65,12,40625,-67
65,13,40625,-66
65,14,39062,-66
65,15,42187,-66
65,16,43750,-66
65,17,42188,-66
65,18,42187,-66
65,19,42188,-66
65,20,42187,-66
66,6,45312,-66
66,7,45313,-66
66,8,45312,-66
66,9,45313,-66
66,10,45312,-66
66,11,43750,-65
66,12,45312,-66
66,13,45313,-66
66,14,45312,-66
66,15,42188,-67
66,16,54688,-66
66,17,42187,-66
66,18,42188,-67
66,19,42187,-66
66,20,42188,-66
67,6,40625,-67
67,7,42187,-66
67,8,42188,-67
67,9,43750,-66
67,10,42188,-66
67,11,42187,-67
67,12,42188,-67
67,13,40625,-67
67,14,43750,-67
67,15,53125,-66
67,16,42187,-66
67,17,42188,-67
67,18,54687,-67
67,19,42188,-66
67,20,54687,-66
68,6,50000,-66
68,7,46875,-66
68,8,46875,-66
68,9,46875,-66
68,10,46875,-66
68,11,46875,-66
68,12,46875,-66
68,13,45312,-66
68,14,45312,-66
68,15,46875,-66
68,16,46875,-66
68,17,48437,-66
68,18,46875,-66
68,19,48437,-66
68,20,48438,-66
69,6,42188,-65
69,7,42188,-65
69,8,45313,-65
69,9,43750,-65
69,10,45313,-65
69,11,42188,-65
69,12,45313,-65
69,13,43750,-65
69,14,43750,-65
69,15,40625,-65
69,16,42188,-65
69,17,39063,-65
69,18,42188,-65
69,19,42187,-65
69,20,39062,-65
70,6,35938,-67
70,7,35937,-67
70,8,35938,-66
70,9,35937,-66
70,10,37500,-66
70,11,37500,-66
70,12,37500,-66
70,13,37500,-66
70,14,37500,-66
70,15,32812,-66
70,16,32813,-67
70,17,34375,-66
70,18,32813,-66
70,19,34375,-67
70,20,34375,-67
71,6,43750,-66
71,7,43750,-66
71,8,43750,-66
71,9,43750,-65
71,10,43750,-66
71,11,42187,-66
71,12,43750,-66
71,13,42188,-66
71,14,54688,-66
71,15,42187,-65
71,16,43750,-65
71,17,43750,-65
71,18,43750,-65
71,19,43750,-65
71,20,43750,-65
72,7,48437,-65
72,8,48438,-65
72,9,48438,-65
72,10,48437,-65
72,11,46875,-65
72,12,60937,-65
72,13,46875,-65
72,14,60937,-65
72,15,45313,-66
72,16,46875,-66
72,17,45312,-66
72,18,45313,-66
72,19,45312,-66
72,20,45313,-66
73,6,40625,-65
73,7,42188,-65
73,8,42187,-65
73,9,40625,-65
73,10,40625,-65
73,11,40625,-65
73,12,40625,-65
73,13,40625,-65
73,14,40625,-65
73,15,43750,-65
73,16,57813,-65
73,17,43750,-65
73,18,43750,-65
73,19,57812,-65
73,20,45312,-65
74,6,40625,-65
74,7,51563,-65
74,8,39062,-65
74,9,53125,-65
74,10,42187,-65
74,11,40625,-65
74,12,40625,-65
74,13,40625,-65
74,14,39063,-65
74,15,43750,-65
74,16,42187,-65
74,17,42187,-65
74,18,42188,-65
74,19,40625,-65
74,20,40625,-65
75,6,31250,-66
75,7,37500,-65
75,8,37500,-65
75,9,37500,-65
75,10,37500,-65
75,11,37500,-65
75,12,37500,-65
75,13,39062,-65
75,14,37500,-65
75,15,43750,-65
75,16,43750,-65
75,17,43750,-65
75,18,42188,-65
75,19,43750,-65
75,20,43750,-65
76,6,37500,-66
76,7,39062,-65
76,8,39063,-65
76,9,37500,-65
76,10,37500,-65
76,11,39062,-66
76,12,39063,-65
76,13,37500,-65
76,14,39063,-65
76,15,42188,-64
76,16,43750,-65
76,17,43750,-65
76,18,42187,-64
76,19,43750,-65
76,20,43750,-65
77,6,43750,-67
77,7,43750,-66
77,8,56250,-66
77,9,43750,-66
77,10,43750,-66
77,11,42188,-67
77,12,43750,-66
77,13,43750,-67
77,14,43750,-67
77,15,53125,-66
77,16,40625,-67
77,17,39063,-66
77,18,54688,-66
77,19,39063,-66
77,20,40625,-66
78,6,39062,-67
78,7,40625,-66
78,8,40625,-66
78,9,40625,-66
78,10,40625,-66
78,11,40625,-66
78,12,40625,-66
78,13,40625,-66
78,14,42188,-66
78,15,45313,-65
78,16,43750,-65
78,17,45313,-65
78,18,43750,-65
78,19,43750,-65
78,20,45312,-65
79,6,42188,-67
79,7,53125,-67
79,8,40625,-66
79,9,39062,-67
79,10,39063,-66
79,11,40625,-67
79,12,39063,-67
79,13,40625,-66
79,14,39063,-67
79,15,42188,-66
79,16,42187,-66
79,17,40625,-67
79,18,40625,-66
79,19,42188,-66
79,20,40625,-66
80,6,45313,-66
80,7,59375,-66
80,8,45313,-66
80,9,43750,-66
80,10,45313,-66
80,11,45312,-66
80,12,43750,-66
80,13,56250,-66
80,14,45313,-66
80,15,45312,-65
80,16,43750,-65
80,17,43750,-66
80,18,43750,-65
80,19,43750,-66
80,20,43750,-65
81,6,46875,-65
81,7,46875,-65
81,8,48437,-65
81,9,48437,-65
81,10,46875,-65
81,11,48438,-65
81,12,46875,-65
81,13,46875,-65
81,14,46875,-65
81,15,43750,-65
81,16,45312,-65
81,17,43750,-65
81,18,45313,-65
81,19,45312,-65
81,20,43750,-65
82,6,45313,-65
82,7,45312,-65
82,8,45313,-65
82,9,46875,-65
82,10,43750,-65
82,11,56250,-65
82,12,45312,-65
82,13,45312,-65
82,14,45312,-65
82,15,56250,-66
82,16,42188,-66
82,17,45313,-66
82,18,45312,-66
82,19,43750,-66
82,20,43750,-66
83,6,43750,-66
83,7,45313,-66
83,8,46875,-66
83,9,43750,-66
83,10,45312,-66
83,11,45313,-66
83,12,45312,-66
83,13,46875,-66
83,14,57813,-66
83,15,45312,-66
83,16,45313,-66
83,17,43750,-66
83,18,45313,-66
83,19,45312,-66
83,20,45313,-66
84,6,46875,-66
84,7,45313,-66
84,8,43750,-66
84,9,45313,-66
84,10,45312,-66
84,11,45313,-66
84,12,45312,-66
84,13,59375,-66
84,14,45312,-66
84,15,46875,-66
84,16,46875,-66
84,17,46875,-66
84,18,46875,-66
84,19,46875,-66
84,20,46875,-66
85,6,46875,-66
85,7,45313,-66
85,8,45312,-66
85,9,46875,-66
85,10,45312,-66
85,11,46875,-66
85,12,45312,-66
85,13,46875,-66
85,14,45312,-66
85,15,43750,-66
85,16,43750,-66
85,17,56250,-66
85,18,43750,-66
85,19,46875,-66
85,20,43750,-66
86,6,43750,-67
86,7,45312,-67
86,8,46875,-67
86,9,45313,-66
86,10,46875,-66
86,11,46875,-67
86,12,46875,-67
86,13,45312,-66
86,14,46875,-66
86,15,43750,-66
86,16,45313,-66
86,17,57812,-66
86,18,45313,-66
86,19,45312,-66
86,20,43750,-66
87,6,45313,-66
87,7,43750,-66
87,8,45312,-67
87,9,43750,-66
87,10,43750,-66
87,11,45313,-66
87,12,56250,-66
87,13,43750,-66
87,14,43750,-67
87,15,46875,-66
87,16,45313,-66
87,17,46875,-66
87,18,46875,-66
87,19,46875,-66
87,20,46875,-66
88,6,45313,-66
88,7,43750,-65
88,8,45312,-65
88,9,45313,-65
88,10,45312,-65
88,11,45313,-65
88,12,45312,-65
88,13,45313,-65
88,14,45312,-65
88,15,46875,-65
88,16,46875,-65
88,17,46875,-65
88,18,46875,-65
88,19,46875,-65
88,20,46875,-65
89,6,45313,-67
89,7,46875,-66
89,8,46875,-66
89,9,46875,-66
89,10,45312,-66
89,11,45313,-67
89,12,46875,-66
89,13,45313,-67
89,14,45312,-66
89,15,56250,-66
89,16,43750,-66
89,17,45313,-66
89,18,45312,-66
89,19,56250,-66
89,20,45312,-66
90,6,57813,-65
90,7,59375,-65
90,8,59375,-65
90,9,59375,-65
90,10,59375,-65
90,11,59375,-65
90,12,59375,-65
90,13,59375,-65
90,14,59375,-65
90,15,54687,-66
90,16,53125,-66
90,17,56250,-66
90,18,56250,-66
90,19,54687,-66
90,20,53125,-66
91,6,48437,-66
91,7,46875,-66
91,8,46875,-66
91,9,46875,-66
91,10,48438,-66
91,11,46875,-66
91,12,59375,-65
91,13,60937,-66
91,14,46875,-66
91,15,48437,-66
91,16,48438,-66
91,17,48437,-65
91,18,50000,-65
91,19,50000,-65
91,20,48438,-66
92,6,46875,-66
92,7,45312,-67
92,8,43750,-66
92,9,43750,-66
92,10,43750,-66
92,11,43750,-67
92,12,45313,-67
92,13,45312,-66
92,14,45313,-66
92,15,45313,-67
92,16,48438,-67
92,17,48437,-66
92,18,46875,-66
92,19,48437,-67
92,20,60938,-67
93,6,40625,-65
93,7,40625,-66
93,8,53125,-66
93,9,40625,-66
93,10,42187,-66
93,11,39062,-67
93,12,40625,-66
93,13,40625,-66
93,14,39063,-67
93,15,43750,-67
93,16,43750,-67
93,17,56250,-66
93,18,42187,-66
93,19,43750,-67
93,20,43750,-67
94,6,40625,-67
94,7,40625,-66
94,8,40625,-66
