index_main,token,rtt,rssi
28,14,168750,-81
28,15,153125,-82
28,16,153125,-82
28,17,153125,-82
28,18,156250,-82
28,19,151562,-82
28,20,153125,-81
29,6,142187,-79
29,7,150000,-80
29,8,148437,-80
29,9,148437,-80
29,10,150000,-80
29,11,151563,-80
29,12,148438,-80
29,13,165625,-80
29,14,153125,-80
29,15,165625,-80
29,16,164062,-80
29,17,151563,-80
29,18,154688,-80
29,19,162500,-80
29,20,153125,-80
30,6,157813,-80
30,7,157813,-80
30,8,153125,-80
30,9,153125,-80
30,10,151563,-80
30,11,160937,-80
30,12,150000,-80
30,13,146875,-80
30,14,151562,-80
30,15,150000,-80
30,16,150000,-80
30,17,153125,-80
30,18,151563,-80
30,19,148438,-80
30,20,150000,-80
31,6,157813,-79
31,7,146875,-80
31,8,151563,-80
31,9,150000,-80
31,10,156250,-80
31,11,146875,-80
31,12,148437,-80
31,13,160938,-80
31,14,150000,-80
31,15,154687,-80
31,16,159375,-80
31,17,160938,-80
31,18,157812,-80
31,19,156250,-81
31,20,156250,-81
32,6,145312,-80
32,7,150000,-80
32,8,148437,-80
32,9,148437,-80
32,10,150000,-80
32,11,146875,-80
32,12,159375,-80
32,13,146875,-80
32,14,159375,-80
32,15,159375,-80
32,16,164063,-79
32,17,162500,-79
32,18,148438,-80
32,19,146875,-80
32,20,148437,-80
33,6,153125,-80
33,7,154688,-82
33,8,151563,-82
33,9,148437,-82
33,10,151562,-82
33,11,151563,-82
33,12,150000,-82
33,13,156250,-82
33,14,151563,-82
33,15,157813,-82
33,16,160937,-82
33,17,153125,-82
33,18,168750,-82
33,19,154688,-82
33,20,154687,-82
34,6,170313,-83
34,7,170312,-84
34,8,175000,-83
34,9,168750,-84
34,10,171875,-84
34,11,168750,-84
34,12,165625,-84
34,13,170312,-83
34,14,164062,-84
34,15,154687,-83
34,16,157813,-83
34,17,159375,-83
34,18,159375,-83
34,19,157813,-83
34,20,165625,-83
35,6,148437,-80
35,7,167188,-81
35,8,150000,-81
35,9,157813,-81
35,10,154688,-81
35,11,150000,-81
35,12,153125,-81
35,13,153125,-81
35,14,150000,-81
35,15,150000,-82
35,16,154688,-82
35,17,150000,-82
35,18,167188,-82
35,19,153125,-82
35,20,154688,-82
36,6,154688,-80
36,7,165625,-81
36,8,154688,-81
36,9,153125,-81
36,10,156250,-81
36,11,156250,-81
36,12,150000,-81
36,13,153125,-81
36,14,165625,-81
36,15,154687,-82
36,16,150000,-82
36,17,150000,-82
36,18,150000,-82
36,19,151563,-82
36,20,150000,-82
37,6,146875,-84
37,7,142188,-82
37,8,150000,-82
37,9,151562,-82
37,10,159375,-81
37,11,143750,-82
37,12,148437,-82
37,13,148438,-82
37,14,145312,-82
37,15,148437,-82
37,16,150000,-82
37,17,150000,-82
37,18,153125,-82
37,19,150000,-82
37,20,151562,-82
38,6,154687,-81
38,7,153125,-81
38,8,150000,-81
38,9,154688,-81
38,10,146875,-81
38,11,167188,-81
38,12,154688,-81
38,13,151562,-81
38,14,156250,-81
38,15,156250,-81
38,16,159375,-81
38,17,167187,-81
38,18,148437,-81
38,19,156250,-82
39,6,148437,-82
39,7,156250,-81
39,8,150000,-81
39,9,148437,-80
39,10,150000,-81
39,11,146875,-81
39,12,153125,-82
39,13,153125,-81
39,14,148438,-81
39,15,151562,-82
39,16,146875,-82
39,17,156250,-81
39,18,140625,-82
39,19,148437,-83
39,20,148437,-82
40,6,150000,-80
40,7,156250,-80
40,8,156250,-80
40,9,156250,-80
40,10,156250,-80
