index_main,token,rtt,rssi
1,6,1563,-49
1,7,1562,-49
1,8,0,-49
1,9,1563,-49
1,10,1563,-49
1,11,1562,-49
1,12,14062,-49
1,13,1562,-49
1,14,1563,-49
1,15,0,-48
1,16,1562,-48
1,17,1563,-48
1,18,1563,-49
1,19,14063,-49
1,20,0,-49
2,6,0,-49
2,7,0,-48
2,8,0,-48
2,9,0,-48
2,10,0,-48
2,11,0,-48
2,12,0,-48
2,13,0,-48
2,14,1563,-49
2,15,0,-49
2,16,0,-49
2,17,0,-49
2,18,0,-49
2,19,0,-48
2,20,0,-48
3,7,1562,-48
3,8,0,-49
3,9,1563,-48
3,10,0,-48
3,11,0,-48
3,12,0,-48
3,13,1563,-48
3,14,1562,-48
3,15,1562,-48
3,16,0,-48
3,17,1563,-49
3,18,1563,-48
3,19,0,-48
3,20,1562,-49
4,6,0,-48
4,7,0,-48
4,8,0,-49
4,9,0,-48
4,10,0,-48
4,11,1562,-48
4,12,0,-48
4,13,0,-48
4,14,1563,-48
4,15,1563,-49
4,16,0,-49
4,17,0,-49
4,18,1562,-49
4,19,0,-49
4,20,0,-49
5,6,0,-48
5,7,0,-49
5,8,0,-48
5,9,0,-49
5,10,0,-48
5,11,0,-49
5,12,0,-49
5,13,0,-49
5,14,0,-49
5,15,0,-49
5,16,1562,-49
5,17,0,-49
5,18,1563,-49
5,19,0,-49
5,20,0,-49
6,6,0,-48
6,7,0,-48
6,8,1563,-49
6,9,0,-48
6,10,0,-48
6,11,12500,-48
6,12,0,-48
6,13,0,-48
6,14,0,-48
6,15,0,-48
6,16,0,-48
6,17,0,-48
6,18,0,-48
6,19,0,-48
6,20,1563,-48
7,6,0,-49
7,7,0,-49
7,8,0,-49
7,9,0,-49
7,10,0,-49
7,11,0,-49
7,12,0,-49
7,13,0,-49
7,14,0,-49
7,15,0,-49
7,16,1562,-49
7,17,0,-49
7,18,0,-49
7,19,0,-49
7,20,0,-49
8,6,0,-49
8,7,0,-49
8,8,1562,-49
8,9,1563,-49
8,10,1563,-49
8,11,12500,-49
8,12,1562,-49
8,13,0,-48
8,14,0,-49
8,15,0,-49
8,16,0,-49
8,17,0,-49
8,18,0,-49
8,19,0,-49
8,20,0,-49
9,6,0,-49
9,7,0,-49
9,8,0,-49
9,9,0,-49
9,10,0,-49
9,11,0,-49
9,12,0,-49
9,13,0,-49
9,14,10937,-49
9,15,0,-49
9,16,0,-49
9,17,0,-49
9,18,0,-49
9,19,1563,-49
9,20,0,-49
10,6,0,-49
10,7,12500,-49
10,8,0,-49
10,9,0,-49
10,10,0,-49
10,11,12500,-49
10,12,0,-49
10,13,0,-49
10,14,0,-49
10,15,0,-49
10,16,0,-49
10,17,0,-49
10,18,0,-49
10,19,0,-49
10,20,0,-49
11,6,1563,-49
11,7,0,-49
11,8,0,-49
11,9,0,-49
11,10,0,-49
11,11,0,-49
11,12,12500,-49
11,13,0,-49
11,14,1563,-49
11,15,0,-49
11,16,0,-49
11,17,1562,-49
11,18,0,-49
11,19,0,-49
11,20,0,-49
12,6,0,-49
12,7,0,-49
12,8,0,-49
12,9,1562,-49
12,10,0,-49
12,11,0,-49
12,12,0,-49
12,13,0,-49
12,14,0,-49
12,15,0,-49
12,16,12500,-49
12,17,12500,-49
12,18,0,-49
12,19,0,-49
12,20,12500,-49
13,6,0,-49
13,7,14062,-49
13,8,0,-49
13,9,0,-49
13,10,0,-49
13,11,0,-49
13,12,12500,-49
13,13,10938,-49
13,14,12500,-49
13,15,0,-49
13,16,0,-49
13,17,12500,-49
13,18,0,-49
13,19,0,-49
13,20,0,-49
14,6,0,-49
14,7,1562,-49
14,8,0,-49
14,9,0,-49
14,10,0,-49
14,11,26562,-49
14,12,12500,-49
14,13,14062,-49
14,14,0,-49
14,15,1563,-49
14,16,0,-49
