index_main,token,rtt,rssi
8,9,75000,-69
8,10,75000,-69
8,11,75000,-69
8,12,75000,-69
8,13,73437,-69
8,14,76562,-69
8,15,71875,-69
8,16,85938,-69
8,17,71875,-69
8,18,73438,-69
8,19,71875,-69
8,20,73438,-69
9,6,65625,-70
9,7,62500,-70
9,8,62500,-70
9,9,64062,-70
9,10,64063,-70
9,11,60938,-70
9,12,60937,-70
9,13,62500,-70
9,14,62500,-70
9,15,57813,-70
9,16,57813,-70
9,17,56250,-70
9,18,57812,-70
9,19,57813,-70
9,20,59375,-70
10,6,73437,-71
10,7,73437,-71
10,8,73438,-71
10,9,73437,-71
10,10,73438,-71
10,11,71875,-71
10,12,71875,-71
10,13,71875,-71
10,14,71875,-71
10,15,64063,-70
10,16,78125,-70
10,17,64063,-70
10,18,65625,-70
10,19,64062,-70
10,20,65625,-69
11,6,96875,-70
11,7,84375,-71
11,8,85937,-71
11,9,85937,-71
11,10,84375,-71
11,11,84375,-71
11,12,84375,-71
11,13,95313,-71
11,14,95313,-71
11,15,70313,-71
11,16,71875,-70
11,17,71875,-70
11,18,71875,-71
11,19,73437,-71
11,20,84375,-70
12,6,68750,-70
12,7,71875,-70
12,8,70313,-70
12,9,71875,-70
12,10,73437,-70
12,11,71875,-70
12,12,71875,-70
12,13,71875,-70
12,14,73437,-70
12,15,76562,-69
12,16,75000,-69
12,17,75000,-69
12,18,89062,-69
12,19,76563,-69
12,20,76562,-69
13,6,78125,-71
13,7,78125,-71
13,8,78125,-71
13,9,92187,-71
13,10,79688,-71
13,11,76563,-71
13,12,76562,-71
13,13,78125,-71
13,14,78125,-71
13,15,78125,-71
13,16,79688,-71
13,17,78125,-71
13,18,81250,-71
13,19,79687,-71
13,20,82812,-71
14,6,89062,-71
14,7,89063,-71
14,8,89062,-71
14,9,100000,-71
14,10,87500,-71
14,11,89062,-71
14,12,89062,-71
14,13,89062,-71
14,14,89063,-71
14,15,103125,-70
14,16,103125,-70
14,17,103125,-70
14,18,101562,-70
14,19,104687,-70
14,20,101562,-70
15,6,125000,-69
15,7,112500,-69
15,8,114063,-69
15,9,114062,-69
15,10,114062,-69
15,11,115625,-69
15,12,114062,-69
15,13,126563,-69
15,14,114062,-69
15,15,84375,-70
15,16,84375,-70
15,17,82813,-70
15,18,82812,-70
15,19,95312,-70
15,20,82812,-70
16,6,112500,-71
16,7,96875,-71
16,8,96875,-71
16,9,96875,-71
16,10,96875,-71
16,11,98437,-71
16,12,98438,-71
16,13,96875,-71
16,14,98438,-71
16,15,110938,-70
16,16,112500,-70
16,17,112500,-70
16,18,112500,-70
16,19,112500,-70
16,20,110938,-69
17,6,82813,-70
17,7,81250,-70
17,8,81250,-70
17,9,82812,-70
17,10,82813,-70
17,11,82812,-70
17,12,81250,-70
17,13,81250,-70
17,14,81250,-70
17,15,67188,-70
17,16,65625,-70
17,17,65625,-70
17,18,65625,-70
17,19,65625,-70
17,20,65625,-70
18,6,68750,-70
18,7,76563,-70
18,8,76562,-70
18,9,76563,-70
18,10,78125,-70
18,11,78125,-70
18,12,78125,-70
18,13,78125,-70
18,14,78125,-70
18,15,73437,-70
18,16,76562,-70
18,17,75000,-70
18,18,75000,-70
18,19,73437,-70
18,20,73438,-70
19,6,79688,-69
19,7,76563,-69
19,8,78125,-69
19,9,78125,-69
19,10,90625,-69
19,11,78125,-69
19,12,78125,-69
19,13,78125,-69
19,14,76563,-69
19,15,78125,-69
19,16,76563,-69
19,17,76562,-69
19,18,76563,-69
19,19,78125,-69
19,20,78125,-70
20,6,73437,-70
20,7,76562,-70
20,8,76563,-70
20,9,76562,-70
20,10,76563,-70
20,11,76562,-70
20,12,76563,-70
20,13,76563,-70
20,14,76563,-70
20,15,68750,-70
20,16,67187,-69
20,17,67187,-69
20,18,67187,-69
20,19,65625,-69
20,20,65625,-70
21,6,76562,-70
21,7,81250,-70
21,8,92187,-70
21,9,93750,-70
21,10,93750,-70
21,11,81250,-70
21,12,81250,-70
21,13,81250,-70
21,14,82812,-70
21,15,87500,-69
21,16,87500,-70
21,17,87500,-69
21,18,85937,-69
21,19,87500,-69
21,20,85937,-69
22,6,78125,-70
22,7,76562,-70
22,8,76562,-70
22,9,75000,-70
22,10,76562,-70
22,11,75000,-70
22,12,76562,-70
22,13,75000,-70
22,14,75000,-70
22,15,70312,-70
22,16,71875,-70
22,17,68750,-70
22,18,82813,-70
22,19,68750,-70
22,20,71875,-70
23,6,82813,-69
23,7,81250,-70
23,8,81250,-70
23,9,81250,-70
23,10,81250,-70
23,11,93750,-70
23,12,79687,-70
23,13,79688,-70
23,14,81250,-70
23,15,84375,-70
23,16,84375,-69
23,17,85938,-69
23,18,98437,-69
23,19,82812,-69
23,20,82813,-70
24,6,70313,-69
24,7,70312,-69
24,8,71875,-69
24,9,70313,-69
24,10,71875,-69
24,11,71875,-69
24,12,71875,-69
24,13,71875,-69
24,14,73438,-69
24,15,71875,-69
24,16,70312,-69
24,17,71875,-69
24,18,71875,-69
24,19,70313,-69
24,20,71875,-69
25,6,71875,-70
25,7,70313,-70
25,8,71875,-70
25,9,71875,-70
25,10,71875,-70
25,11,71875,-70
25,12,73438,-70
25,13,70313,-70
25,14,70312,-70
25,15,79687,-70
25,16,78125,-70
25,17,78125,-70
25,18,78125,-70
25,19,79687,-70
25,20,79687,-70
26,6,93750,-70
26,7,79687,-70
26,8,78125,-70
26,9,79687,-70
26,10,79688,-70
26,11,79687,-70
26,12,79688,-70
26,13,79687,-70
26,14,78125,-70
26,15,78125,-70
26,16,76562,-70
26,17,90625,-70
26,18,78125,-70
26,19,90625,-70
26,20,78125,-70
27,6,65625,-69
27,7,65625,-69
27,8,67188,-69
27,9,76563,-69
27,10,65625,-69
27,11,65625,-69
27,12,65625,-69
27,13,67187,-69
27,14,78125,-69
27,15,62500,-69
27,16,62500,-69
27,17,60938,-69
27,18,62500,-69
27,19,62500,-69
27,20,60937,-69
28,6,70312,-68
28,7,73438,-68
28,8,73437,-68
28,9,85938,-68
28,10,73437,-69
28,11,73438,-68
28,12,85938,-68
28,13,73438,-68
28,14,73437,-68
28,15,75000,-69
28,16,73438,-69
28,17,73437,-69
28,18,87500,-69
28,19,73438,-69
28,20,73438,-69
29,6,64063,-69
29,7,64062,-69
29,8,76562,-69
29,9,64062,-69
29,10,64063,-69
29,11,62500,-69
29,12,64063,-69
29,13,64063,-69
29,14,62500,-69
29,15,73437,-69
29,16,73438,-69
29,17,73437,-69
29,18,73438,-69
29,19,73437,-69
29,20,75000,-69
30,6,67188,-69
30,7,62500,-69
30,8,62500,-69
30,9,62500,-69
30,10,64062,-69
30,11,75000,-69
30,12,76563,-69
30,13,64062,-69
30,14,62500,-69
30,15,65625,-69
30,16,65625,-69
30,17,65625,-69
30,18,67187,-69
30,19,67187,-69
30,20,65625,-69
31,6,64062,-70
31,7,65625,-69
31,8,64062,-69
31,9,64063,-69
31,10,76563,-69
31,11,64062,-69
31,12,64062,-69
31,13,64063,-69
31,14,64062,-69
31,15,60938,-69
31,16,60938,-69
31,17,60938,-69
31,18,60937,-69
31,19,59375,-69
31,20,71875,-69
32,6,62500,-70
32,7,65625,-70
32,8,65625,-70
32,9,64062,-70
32,10,64062,-70
32,11,65625,-70
32,12,78125,-70
32,13,79687,-70
32,14,65625,-70
32,15,76562,-70
32,16,60937,-70
32,17,64062,-70
32,18,62500,-70
32,19,75000,-70
32,20,62500,-70
33,6,70312,-69
33,7,73437,-69
33,8,71875,-69
33,9,71875,-69
33,10,73437,-69
33,11,73438,-69
33,12,73437,-69
33,13,85938,-69
33,14,85937,-69
33,15,75000,-69
33,16,75000,-69
33,17,75000,-69
33,18,76563,-69
33,19,89062,-69
33,20,75000,-69
34,6,67188,-69
34,7,60937,-70
34,8,75000,-70
34,9,60937,-70
34,10,60938,-70
34,11,59375,-70
34,12,59375,-70
34,13,60938,-70
34,14,60937,-70
34,15,56250,-70
34,16,56250,-70
34,17,56250,-70
34,18,68750,-71
34,19,57813,-70
34,20,59375,-70
35,6,67188,-69
35,7,78125,-69
35,8,65625,-69
35,9,67188,-69
35,10,67187,-69
35,11,79688,-69
35,12,68750,-69
35,13,79688,-69
35,14,67187,-69
35,15,70312,-69
35,16,71875,-69
35,17,84375,-69
35,18,71875,-69
35,19,70313,-69
35,20,70313,-69
36,6,67188,-70
36,7,81250,-70
36,8,70313,-70
36,9,70312,-70
36,10,70313,-70
36,11,70312,-70
36,12,81250,-70
36,13,70312,-70
36,14,68750,-70
36,15,78125,-70
36,16,89063,-70
36,17,75000,-70
36,18,76563,-70
36,19,76562,-70
36,20,76563,-70
37,6,64062,-69
37,7,65625,-69
37,8,64063,-69
37,9,67188,-69
37,10,65625,-70
37,11,65625,-70
37,12,76563,-69
37,13,64062,-69
37,14,65625,-69
37,15,76562,-69
37,16,76563,-69
37,17,76562,-70
37,18,76563,-70
37,19,89062,-69
37,20,76563,-69
38,6,75000,-69
38,7,75000,-69
38,8,73438,-69
38,9,73437,-69
38,10,73437,-69
38,11,85937,-69
38,12,75000,-69
38,13,75000,-69
38,14,75000,-69
38,15,81250,-69
38,16,79687,-69
38,17,79687,-69
38,18,81250,-69
38,19,81250,-69
38,20,93750,-69
39,6,85938,-70
39,7,82812,-70
39,8,84375,-70
39,9,84375,-70
39,10,84375,-70
39,11,84375,-70
39,12,96875,-70
39,13,84375,-70
39,14,84375,-70
39,15,79688,-70
39,16,78125,-70
39,17,78125,-70
39,18,78125,-70
39,19,78125,-70
39,20,78125,-70
40,6,68750,-69
40,7,70312,-70
40,8,70313,-70
40,9,70313,-70
40,10,82813,-70
40,11,70312,-70
40,12,82812,-70
40,13,82812,-69
40,14,81250,-70
40,15,87500,-70
40,16,73438,-70
40,17,75000,-70
40,18,73438,-70
40,19,73437,-70
40,20,73438,-70
41,6,82812,-69
41,7,89062,-69
41,8,87500,-69
41,9,89062,-69
41,10,75000,-69
41,11,87500,-69
41,12,73437,-69
41,13,75000,-69
41,14,73437,-69
41,15,73438,-69
41,16,73437,-69
41,17,73438,-69
41,18,85937,-69
41,19,75000,-69
41,20,73437,-69
42,6,68750,-69
42,7,67187,-69
42,8,79688,-69
42,9,67187,-69
42,10,67188,-69
42,11,67187,-69
42,12,67188,-69
42,13,67187,-69
42,14,67188,-69
42,15,71875,-70
42,16,73438,-70
42,17,73437,-70
42,18,84375,-70
42,19,71875,-70
42,20,71875,-70
43,6,67188,-69
43,7,67187,-69
43,8,79688,-69
43,9,67187,-69
43,10,65625,-69
43,11,68750,-69
43,12,67188,-69
43,13,67187,-69
43,14,67188,-69
43,15,78125,-70
43,16,79688,-70
43,17,89063,-70
43,18,78125,-70
43,19,79687,-70
43,20,78125,-70
44,6,71875,-69
44,7,82813,-69
44,8,70312,-69
44,9,82813,-69
44,10,71875,-69
44,11,70313,-69
44,12,70312,-69
44,13,70313,-69
44,14,71875,-69
44,15,78125,-69
44,16,76562,-69
44,17,76563,-69
44,18,76562,-69
44,19,78125,-69
44,20,78125,-69
45,6,75000,-70
45,7,76562,-69
45,8,75000,-69
45,9,75000,-69
45,10,76563,-69
45,11,76562,-69
45,12,76563,-69
45,13,76562,-69
45,14,76563,-69
45,15,84375,-69
45,16,95313,-69
45,17,82812,-69
45,18,82813,-69
45,19,82812,-69
45,20,82813,-69
46,6,68750,-70
46,7,70313,-70
46,8,71875,-70
46,9,70313,-70
46,10,70312,-70
46,11,70313,-70
46,12,68750,-70
46,13,71875,-70
46,14,70312,-70
46,15,70312,-70
46,16,70313,-70
46,17,70312,-70
46,18,71875,-70
46,19,71875,-70
46,20,71875,-70
47,6,70313,-69
47,7,70313,-70
47,8,70312,-70
47,9,70313,-70
47,10,68750,-70
47,11,68750,-70
47,12,70312,-70
47,13,70313,-70
47,14,68750,-70
47,15,70313,-70
47,16,70312,-70
47,17,68750,-70
47,18,70312,-70
47,19,68750,-70
47,20,68750,-70
48,6,93750,-69
48,7,96875,-70
48,8,84375,-70
48,9,85938,-70
48,10,84375,-70
48,11,84375,-70
48,12,82813,-70
48,13,84375,-70
48,14,84375,-70
48,15,95313,-69
48,16,82812,-69
48,17,95313,-69
48,18,84375,-69
48,19,84375,-69
48,20,82812,-69
49,6,79687,-69
49,7,79687,-69
49,8,79688,-69
49,9,79687,-69
49,10,78125,-69
49,11,79687,-69
49,12,78125,-69
49,14,79687,-69
49,15,81250,-69
49,16,81250,-69
49,17,79688,-69
49,18,79687,-69
49,19,79687,-69
49,20,78125,-69
50,6,82813,-70
50,7,70313,-70
50,8,84375,-69
50,9,71875,-70
50,10,71875,-69
50,11,73438,-70
50,12,70313,-70
50,13,84375,-70
50,14,71875,-70
50,15,70313,-70
50,16,68750,-70
50,17,70313,-70
50,18,70312,-70
50,19,70313,-70
50,20,68750,-70
51,6,85938,-69
51,7,75000,-69
51,8,73438,-69
51,9,73437,-69
51,10,73438,-69
51,11,75000,-69
51,12,75000,-69
51,13,75000,-69
51,14,73437,-69
51,15,75000,-69
51,16,87500,-69
51,17,75000,-69
51,18,75000,-69
51,19,76562,-69
51,20,75000,-69
52,6,75000,-70
52,7,75000,-70
52,8,75000,-70
52,9,75000,-70
52,10,75000,-70
52,11,73437,-70
52,12,71875,-70
52,13,73437,-70
52,14,75000,-70
52,15,76563,-69
52,16,76562,-69
52,17,76563,-70
52,18,75000,-69
52,19,76563,-69
52,20,76562,-70
53,6,75000,-69
53,7,75000,-69
53,8,75000,-70
53,9,75000,-69
53,10,76563,-70
53,11,89063,-69
53,12,76563,-69
53,13,76562,-70
53,14,76563,-69
53,15,71875,-69
53,16,73438,-69
53,17,71875,-69
53,18,75000,-70
53,19,73438,-69
53,20,75000,-70
54,6,73437,-70
54,7,73437,-69
54,8,73438,-69
54,9,73437,-69
54,10,71875,-69
54,11,73437,-69
54,12,71875,-69
54,13,73437,-69
54,14,73438,-69
54,15,78125,-69
54,16,76563,-69
54,17,76563,-69
54,18,76562,-69
54,19,76563,-69
54,20,76562,-69
55,6,76563,-70
55,7,75000,-70
55,8,75000,-70
55,9,76563,-70
55,10,87500,-70
55,11,75000,-70
55,12,73437,-70
55,13,75000,-70
55,14,75000,-70
55,15,73437,-70
55,16,75000,-70
55,17,75000,-70
55,18,71875,-70
55,19,75000,-70
55,20,75000,-70
56,6,73438,-70
56,7,76563,-69
56,8,75000,-69
56,9,76562,-69
56,10,75000,-69
56,11,76562,-69
56,12,76563,-69
56,13,76563,-69
56,14,76563,-69
56,15,79688,-69
56,16,78125,-69
56,17,78125,-69
56,18,78125,-69
56,19,78125,-69
56,20,78125,-69
57,6,79687,-70
57,7,76562,-70
57,8,76563,-70
57,9,76562,-70
57,10,76563,-70
57,11,78125,-70
57,12,76563,-70
57,13,76563,-69
57,14,76562,-69
57,15,70312,-69
57,16,71875,-69
57,17,71875,-69
57,18,71875,-69
57,19,70312,-69
57,20,71875,-69
58,6,71875,-69
58,7,68750,-70
58,8,70312,-69
58,9,67187,-70
58,10,68750,-70
58,11,68750,-70
58,12,68750,-70
58,13,67188,-70
58,14,68750,-70
58,15,67188,-70
58,16,67187,-70
58,18,79687,-70
58,19,68750,-70
58,20,68750,-70
59,6,64062,-69
59,7,65625,-69
59,8,64062,-69
59,9,64063,-69
59,10,64062,-69
59,11,65625,-69
59,12,62500,-69
59,13,65625,-69
59,14,62500,-69
59,15,60938,-69
59,16,60937,-69
59,17,62500,-69
59,18,62500,-69
59,19,60938,-69
59,20,60937,-69
60,6,70312,-69
60,7,73437,-69
60,8,87500,-69
60,9,75000,-69
60,10,75000,-69
60,11,73438,-69
60,12,75000,-69
60,13,73438,-69
60,14,76563,-69
60,15,71875,-69
60,16,71875,-68
60,17,71875,-69
60,18,71875,-69
60,19,73438,-68
60,20,84375,-69
61,6,67187,-70
61,7,70312,-70
61,8,70313,-70
61,9,70312,-70
61,10,70313,-70
61,11,68750,-70
61,12,70313,-70
61,13,68750,-70
61,14,84375,-70
61,15,76562,-70
61,16,75000,-70
61,17,76562,-70
61,18,75000,-70
61,19,76562,-70
61,20,76563,-70
62,6,76562,-71
62,7,89063,-71
62,8,90625,-71
62,9,89063,-71
62,10,89062,-71
62,11,90625,-71
62,12,87500,-71
62,13,89063,-71
62,14,100000,-71
62,15,79687,-71
62,16,78125,-71
62,17,78125,-71
62,18,78125,-71
62,19,78125,-71
62,20,79688,-71
63,6,60937,-70
63,7,65625,-70
63,8,65625,-70
63,9,67188,-70
63,10,65625,-70
63,11,65625,-70
63,12,65625,-70
63,13,76563,-70
63,14,65625,-70
63,15,71875,-70
63,16,71875,-70
63,17,71875,-70
63,18,71875,-70
63,19,71875,-70
63,20,73438,-70
64,6,89062,-70
64,7,96875,-70
64,8,98438,-70
64,9,98437,-70
64,10,110937,-70
64,11,100000,-70
64,12,100000,-70
64,13,100000,-70
64,14,100000,-70
64,15,93750,-70
64,16,104687,-70
64,17,92188,-70
64,18,95313,-70
64,19,93750,-70
64,20,93750,-70
65,6,89062,-70
65,7,92187,-70
65,8,89062,-70
65,9,89063,-69
65,10,90625,-70
65,11,89063,-70
65,12,90625,-70
65,13,101563,-70
65,14,87500,-70
65,15,76562,-69
65,16,76563,-69
65,17,78125,-69
65,18,75000,-69
65,19,78125,-69
65,20,76563,-69
66,6,87500,-71
66,7,67188,-70
66,8,67187,-70
66,9,68750,-70
66,10,81250,-70
66,11,67187,-70
66,12,67187,-70
66,13,67187,-70
66,14,65625,-70
66,15,54688,-70
66,16,56250,-70
66,17,54687,-70
66,18,54688,-70
66,19,54687,-70
66,20,54688,-70
67,6,62500,-69
67,7,64063,-70
67,8,64062,-70
67,9,64063,-70
67,10,76562,-70
67,11,62500,-70
67,12,64062,-70
67,13,76563,-70
67,14,62500,-70
67,15,62500,-70
67,16,62500,-70
67,17,62500,-70
67,18,62500,-70
67,19,60937,-70
67,20,73438,-70
68,6,73437,-70
68,7,73437,-70
68,8,76562,-70
68,9,76563,-70
68,10,75000,-70
68,11,76563,-70
68,12,76562,-70
68,13,89063,-70
68,14,76562,-70
68,15,82813,-70
68,16,82812,-70
68,17,84375,-70
68,18,82812,-70
68,19,82812,-70
68,20,84375,-70
69,6,82813,-71
69,7,81250,-71
69,8,92187,-71
69,9,92187,-71
69,10,79687,-71
69,11,79688,-70
69,12,79687,-70
69,13,78125,-71
69,14,81250,-71
69,15,67187,-70
69,16,67188,-70
69,17,68750,-70
69,18,68750,-70
69,19,81250,-70
69,20,68750,-70
70,6,73437,-69
70,7,73438,-70
70,8,73438,-70
70,9,73437,-70
70,10,85937,-70
70,11,71875,-70
70,12,73437,-70
70,13,87500,-70
70,14,73437,-70
70,15,73437,-70
70,16,71875,-70
70,17,73437,-70
70,18,87500,-70
70,19,71875,-70
70,20,73438,-70
71,6,59375,-71
71,7,60937,-71
71,8,60937,-71
71,9,62500,-71
71,10,64063,-71
71,11,60938,-71
71,12,62500,-71
71,13,62500,-71
71,14,64063,-71
71,15,71875,-71
71,16,70312,-71
71,17,70312,-71
71,18,71875,-71
71,19,71875,-71
71,20,71875,-71
72,6,67187,-69
72,7,68750,-69
72,8,68750,-69
72,9,68750,-69
72,10,68750,-69
72,11,79688,-69
72,12,82813,-69
72,13,68750,-69
72,14,70313,-69
72,15,85938,-71
72,16,87500,-71
72,17,87500,-71
72,18,85937,-71
72,19,85938,-71
72,20,87500,-71
73,6,62500,-69
73,7,56250,-69
73,8,53125,-69
73,9,56250,-69
73,10,56250,-69
73,11,54687,-70
73,12,67188,-69
73,13,54687,-69
73,14,53125,-69
73,15,51562,-69
73,16,51563,-69
73,17,64062,-69
73,18,53125,-69
73,19,51562,-70
73,20,51563,-70
74,6,84375,-70
74,7,79687,-71
74,8,78125,-71
74,9,92187,-71
74,10,92188,-71
74,11,92187,-71
74,12,81250,-71
74,13,78125,-71
74,14,79688,-71
74,15,90625,-71
74,16,76562,-71
74,17,75000,-71
74,18,89063,-71
74,19,90625,-71
74,20,90625,-71
75,6,95312,-72
75,7,106250,-71
75,8,90625,-71
75,9,92188,-71
75,10,92187,-71
75,11,93750,-71
75,12,92188,-71
75,13,93750,-71
75,14,93750,-71
75,15,96875,-70
75,16,96875,-71
75,17,95312,-71
75,18,95312,-71
75,19,110937,-71
75,20,96875,-71
76,6,73438,-71
76,7,75000,-71
76,8,92187,-73
76,9,75000,-71
76,10,76562,-71
76,11,78125,-71
76,12,76562,-71
76,13,76563,-71
76,14,75000,-71
76,15,96875,-71
76,16,85937,-71
76,17,87500,-71
76,18,85938,-71
76,19,98438,-71
76,20,85937,-72
77,6,79688,-71
77,7,79687,-70
77,8,93750,-71
77,9,93750,-70
77,10,79687,-71
77,11,78125,-71
77,12,81250,-70
77,13,79688,-70
77,14,81250,-71
77,15,73438,-71
77,16,87500,-71
77,17,73438,-71
77,18,75000,-71
77,19,71875,-71
77,20,75000,-71
78,6,98437,-71
78,7,101562,-71
78,8,112500,-71
78,9,98438,-71
78,10,100000,-71
78,11,100000,-71
78,12,100000,-71
78,13,98437,-71
78,14,100000,-71
78,15,95312,-70
78,16,95313,-70
78,17,92188,-70
78,18,92187,-70
78,19,92188,-70
78,20,93750,-70
79,6,64062,-70
79,7,64063,-70
79,8,64063,-70
79,9,64062,-70
79,10,62500,-70
79,11,64062,-70
79,12,64063,-70
79,13,62500,-70
79,14,65625,-70
79,15,59375,-70
79,16,70312,-70
79,17,70313,-70
79,18,57812,-71
79,19,59375,-70
79,20,59375,-71
80,6,59375,-70
80,7,56250,-70
80,8,57812,-70
80,9,56250,-70
80,10,57812,-70
80,11,57813,-70
80,12,57812,-70
80,13,57812,-70
80,14,59375,-70
80,15,76562,-69
80,16,75000,-69
80,17,64063,-69
80,18,62500,-69
80,19,64062,-69
80,20,64062,-69
81,6,76562,-70
81,7,71875,-70
81,8,71875,-70
81,9,71875,-70
81,10,71875,-70
81,11,85938,-70
81,12,73437,-70
81,13,73438,-70
81,14,73437,-70
81,15,70312,-70
81,16,70313,-70
81,17,70312,-70
81,18,68750,-70
81,19,68750,-70
81,20,70313,-70
82,6,98437,-71
82,7,100000,-72
82,8,98437,-72
82,10,112500,-72
82,11,100000,-72
82,12,100000,-72
82,13,98438,-72
82,14,100000,-72
82,15,73437,-70
82,16,73438,-70
82,17,73437,-70
82,18,75000,-70
82,19,71875,-71
82,20,75000,-71
83,6,96875,-70
83,7,95312,-71
83,8,93750,-70
83,9,93750,-71
83,10,95313,-70
83,11,93750,-71
83,12,95312,-71
83,13,93750,-71
83,14,93750,-70
83,15,103125,-70
83,16,90625,-70
83,17,90625,-70
83,18,89062,-70
83,19,89063,-70
83,20,89062,-70
84,6,71875,-69
84,7,70312,-70
84,8,68750,-70
84,9,70313,-70
84,10,70312,-70
84,11,70313,-70
84,12,68750,-69
84,13,68750,-70
84,14,70312,-70
84,15,68750,-70
84,16,70313,-70
84,17,68750,-70
84,18,68750,-70
84,19,68750,-70
84,20,70312,-70
85,6,87500,-71
85,7,89062,-71
85,8,87500,-71
85,9,89062,-71
85,10,89063,-71
85,11,89062,-71
85,12,89063,-71
85,13,87500,-71
85,14,90625,-71
85,15,82813,-70
85,16,82812,-70
85,17,81250,-70
85,18,82812,-70
85,19,81250,-70
85,20,79688,-70
86,6,67188,-71
86,7,70312,-71
86,8,70313,-71
86,9,70312,-71
86,10,70313,-71
86,11,71875,-71
86,12,82813,-71
86,13,71875,-71
86,14,71875,-71
86,15,73438,-71
86,16,75000,-71
86,17,73437,-71
86,18,75000,-71
86,19,75000,-71
86,20,75000,-71
87,6,67188,-70
87,7,70312,-70
87,8,70313,-70
87,9,70312,-70
87,10,70313,-70
87,11,70312,-70
87,12,70313,-70
87,13,70312,-70
87,14,70313,-70
87,15,71875,-70
87,16,73437,-71
87,17,73438,-70
87,18,71875,-70
87,19,71875,-70
87,20,71875,-71
88,6,59375,-71
88,7,73437,-70
88,8,59375,-70
88,9,59375,-70
88,10,60938,-70
88,11,60937,-70
88,12,62500,-70
88,13,60937,-70
88,14,60938,-70
88,15,57812,-70
88,16,57813,-70
88,17,57812,-70
88,18,59375,-70
88,19,57812,-71
88,20,57813,-70
89,6,60937,-70
89,7,59375,-70
89,8,59375,-70
89,9,59375,-70
89,10,71875,-70
89,11,60937,-70
89,12,59375,-70
89,13,60937,-70
89,14,59375,-70
89,15,57813,-70
89,16,56250,-70
89,17,57813,-70
89,18,56250,-70
89,19,56250,-70
89,20,57812,-70
90,6,64062,-71
90,7,60937,-70
90,8,59375,-70
90,9,60937,-70
90,10,60937,-70
90,11,59375,-70
90,12,62500,-70
90,13,59375,-70
90,14,60938,-70
90,15,59375,-70
90,16,56250,-70
90,17,56250,-70
90,18,57812,-70
90,19,56250,-70
90,20,59375,-70
91,6,60938,-70
91,7,67187,-70
91,8,67187,-70
91,9,67188,-70
91,10,68750,-70
91,11,70312,-70
91,12,68750,-70
91,13,67188,-70
91,14,68750,-70
91,15,67187,-70
91,16,67188,-70
91,17,65625,-70
91,18,67188,-70
91,19,67187,-70
91,20,65625,-70
